Time,Meg
16:38:04:289,54.474
16:38:04:306,54.5793
16:38:04:325,54.2764
16:38:04:345,54.092
16:38:04:365,53.973
16:38:04:384,53.9745
16:38:04:405,54.1752
16:38:04:425,54.3897
16:38:04:445,54.688
16:38:04:465,54.9928
16:38:04:484,54.7999
16:38:04:504,54.5744
16:38:04:525,54.5207
16:38:04:545,54.3328
16:38:04:565,54.4278
16:38:04:584,54.3992
16:38:04:605,54.3175
16:38:04:624,54.2546
16:38:04:645,54.2374
16:38:04:666,54.307
16:38:04:685,54.3039
16:38:04:705,54.4853
16:38:04:724,54.1988
16:38:04:745,54.3976
16:38:04:765,54.3674
16:38:04:785,54.2028
16:38:04:805,54.3548
16:38:04:824,54.381
16:38:04:845,54.3495
16:38:04:865,54.5769
16:38:04:885,54.5693
16:38:04:905,54.2973
16:38:04:925,54.3402
16:38:04:945,54.4008
16:38:04:965,54.4319
16:38:04:985,54.5112
16:38:05:005,54.6629
16:38:05:025,54.5973
16:38:05:045,54.2475
16:38:05:064,54.3004
16:38:05:085,54.2091
16:38:05:105,54.0561
16:38:05:125,54.1094
16:38:05:145,54.1715
16:38:05:166,53.9307
16:38:05:185,53.7967
16:38:05:205,53.814
16:38:05:224,53.8587
16:38:05:245,53.5981
16:38:05:266,53.582
16:38:05:285,53.31
16:38:05:305,52.9542
16:38:05:325,52.748
16:38:05:345,52.7573
16:38:05:366,52.9278
16:38:05:385,53.0032
16:38:05:405,53.0098
16:38:05:425,53.0314
16:38:05:448,52.9095
16:38:05:465,52.5665
16:38:05:485,52.4111
16:38:05:505,52.338
16:38:05:525,52.1856
16:38:05:547,52.3554
16:38:05:565,52.4424
16:38:05:585,52.1835
16:38:05:605,52.2651
16:38:05:626,52.1848
16:38:05:645,52.1607
16:38:05:665,51.9051
16:38:05:685,52.043
16:38:05:705,52.1727
16:38:05:726,52.1545
16:38:05:747,52.4338
16:38:05:765,52.6029
16:38:05:785,52.6468
16:38:05:805,52.4573
16:38:05:828,52.1081
16:38:05:846,52.0571
16:38:05:865,51.7878
16:38:05:885,52.1159
16:38:05:905,51.9951
16:38:05:926,51.5195
16:38:05:945,51.4758
16:38:05:965,51.4702
16:38:05:985,51.4708
16:38:06:006,51.4825
16:38:06:027,51.4776
16:38:06:045,51.4917
16:38:06:065,51.8068
16:38:06:085,51.7277
16:38:06:105,51.8362
16:38:06:124,51.7214
16:38:06:145,51.5648
16:38:06:165,51.4801
16:38:06:185,51.3125
16:38:06:205,51.5128
16:38:06:225,51.5824
16:38:06:245,51.6581
16:38:06:265,51.7118
16:38:06:286,51.835
16:38:06:330,51.6633
