Curve,FAR,TPR,Threshold,AUC
Overall,0.240625,0.8283333333333334,0.7905854382515185,0.869575
Overall,0.24125,0.8283333333333334,0.7905429796162967,0.869575
Overall,0.241875,0.8283333333333334,0.7903929334191747,0.869575
Overall,0.2425,0.8283333333333334,0.7902977732338825,0.869575
Overall,0.243125,0.8283333333333334,0.7900296422109468,0.869575
Overall,0.24375,0.8283333333333334,0.7898233332858979,0.869575
Overall,0.244375,0.8283333333333334,0.7898167886486358,0.869575
Overall,0.245,0.8283333333333334,0.7897419136408866,0.869575
Overall,0.245625,0.8283333333333334,0.7893980489077999,0.869575
Overall,0.245625,0.83,0.7890354859569126,0.869575
Overall,0.24625,0.83,0.7886824690871403,0.869575
Overall,0.246875,0.83,0.7886644771384643,0.869575
Overall,0.2475,0.83,0.7885554950757045,0.869575
Overall,0.248125,0.83,0.7885455340068139,0.869575
Overall,0.24875,0.83,0.7884285542037539,0.869575
Overall,0.249375,0.83,0.7879696255254832,0.869575
Overall,0.25,0.83,0.787543095202503,0.869575
Overall,0.250625,0.83,0.7875145948967844,0.869575
Overall,0.25125,0.83,0.7874717012059873,0.869575
Overall,0.251875,0.83,0.7874371405065618,0.869575
Overall,0.2525,0.83,0.7873065995806444,0.869575
Overall,0.253125,0.83,0.7867903169061733,0.869575
Overall,0.25375,0.83,0.7867324546738133,0.869575
Overall,0.254375,0.83,0.786730416895515,0.869575
Overall,0.255,0.83,0.7866969900025528,0.869575
Overall,0.255625,0.83,0.7866508669722506,0.869575
Overall,0.25625,0.83,0.7864912847749175,0.869575
Overall,0.25625,0.8316666666666667,0.7864558074989929,0.869575
Overall,0.25625,0.8333333333333334,0.7862368449399246,0.869575
Overall,0.256875,0.8333333333333334,0.7862093210584804,0.869575
Overall,0.2575,0.8333333333333334,0.7861941638868928,0.869575
Overall,0.258125,0.8333333333333334,0.785987661302314,0.869575
Overall,0.25875,0.8333333333333334,0.7859635004281987,0.869575
Overall,0.259375,0.8333333333333334,0.7858320518514746,0.869575
Overall,0.259375,0.835,0.785821797150691,0.869575
Overall,0.26,0.835,0.7857821336508216,0.869575
Overall,0.260625,0.835,0.7855980377434961,0.869575
Overall,0.26125,0.835,0.7855649188124869,0.869575
Overall,0.261875,0.835,0.7855580492139803,0.869575
Overall,0.2625,0.835,0.7855458557129009,0.869575
Overall,0.263125,0.835,0.7852604022969835,0.869575
Overall,0.26375,0.835,0.7852296938919627,0.869575
Overall,0.264375,0.835,0.7849904355611628,0.869575
Overall,0.265,0.835,0.7846604922987516,0.869575
Overall,0.265625,0.835,0.7842133025754155,0.869575
Overall,0.26625,0.835,0.7838422300567707,0.869575
Overall,0.266875,0.835,0.783834364402793,0.869575
Overall,0.266875,0.8366666666666667,0.7834577342994289,0.869575
Overall,0.2675,0.8366666666666667,0.7833790429761841,0.869575
Overall,0.2675,0.8383333333333334,0.783320720418685,0.869575
Overall,0.268125,0.8383333333333334,0.7832892820325343,0.869575
Overall,0.26875,0.8383333333333334,0.7831385635422582,0.869575
Overall,0.269375,0.8383333333333334,0.782765309370354,0.869575
Overall,0.27,0.8383333333333334,0.7826865691903198,0.869575
Overall,0.270625,0.8383333333333334,0.7823569029967653,0.869575
Overall,0.27125,0.8383333333333334,0.7823371407627793,0.869575
Overall,0.271875,0.8383333333333334,0.7822600763510299,0.869575
Overall,0.2725,0.8383333333333334,0.7821519675164347,0.869575
Overall,0.273125,0.8383333333333334,0.7821113919716717,0.869575
Overall,0.27375,0.8383333333333334,0.7819798596107018,0.869575
Overall,0.27375,0.84,0.781930377467107,0.869575
Overall,0.274375,0.84,0.7818540085549426,0.869575
Overall,0.275,0.84,0.7817383875397899,0.869575
Overall,0.275625,0.84,0.7815717143855357,0.869575
Overall,0.27625,0.84,0.7814510321477754,0.869575
Overall,0.276875,0.84,0.7814410606102804,0.869575
Overall,0.2775,0.84,0.7814386680255588,0.869575
Overall,0.2775,0.8416666666666667,0.7814381203785987,0.869575
Overall,0.2775,0.8433333333333334,0.7812929702106829,0.869575
Overall,0.278125,0.8433333333333334,0.7810710903095844,0.869575
Overall,0.27875,0.8433333333333334,0.7810392743640372,0.869575
Overall,0.27875,0.845,0.7806248381091752,0.869575
Overall,0.27875,0.8466666666666667,0.7804289087155686,0.869575
Overall,0.279375,0.8466666666666667,0.7803821294760236,0.869575
Overall,0.28,0.8466666666666667,0.7802844707308194,0.869575
Overall,0.280625,0.8466666666666667,0.7802644500372279,0.869575
Overall,0.28125,0.8466666666666667,0.780258898131029,0.869575
Overall,0.281875,0.8466666666666667,0.7800714854136279,0.869575
Overall,0.2825,0.8466666666666667,0.780066725053327,0.869575
Overall,0.283125,0.8466666666666667,0.7798985818540787,0.869575
Overall,0.28375,0.8466666666666667,0.7797621863165617,0.869575
Overall,0.284375,0.8466666666666667,0.779505624843244,0.869575
Overall,0.285,0.8466666666666667,0.7795032661056578,0.869575
Overall,0.285625,0.8466666666666667,0.7794548370849754,0.869575
Overall,0.28625,0.8466666666666667,0.77906342512532,0.869575
Overall,0.286875,0.8466666666666667,0.7788556553355137,0.869575
Overall,0.2875,0.8466666666666667,0.7785583934387876,0.869575
Overall,0.288125,0.8466666666666667,0.7784875580746086,0.869575
Overall,0.28875,0.8466666666666667,0.7784835649851234,0.869575
Overall,0.28875,0.8483333333333334,0.7784323719518421,0.869575
Overall,0.28875,0.85,0.7783819532876524,0.869575
Overall,0.28875,0.8516666666666667,0.7783662853230974,0.869575
Overall,0.289375,0.8516666666666667,0.7781230881891964,0.869575
Overall,0.289375,0.8533333333333334,0.7775580934341894,0.869575
Overall,0.29,0.8533333333333334,0.7772681837367708,0.869575
Overall,0.290625,0.8533333333333334,0.7772440185398726,0.869575
Overall,0.290625,0.855,0.7767290257028356,0.869575
Overall,0.29125,0.855,0.776723348274298,0.869575
Overall,0.29125,0.8566666666666667,0.7766718695313575,0.869575
Overall,0.291875,0.8566666666666667,0.7766592152018147,0.869575
Overall,0.291875,0.8583333333333333,0.7764866508520384,0.869575
Overall,0.291875,0.86,0.776158304258915,0.869575
Overall,0.2925,0.86,0.7759818280319678,0.869575
Overall,0.293125,0.86,0.7757107166263316,0.869575
Overall,0.29375,0.86,0.7756058379396501,0.869575
Overall,0.294375,0.86,0.7755037874279577,0.869575
Overall,0.295,0.86,0.7754763808215273,0.869575
Overall,0.295,0.8616666666666667,0.7753797088361177,0.869575
Overall,0.295625,0.8616666666666667,0.775170607311369,0.869575
Overall,0.295625,0.8633333333333333,0.7747293044514132,0.869575
Overall,0.29625,0.8633333333333333,0.7743457157663751,0.869575
Overall,0.296875,0.8633333333333333,0.7742858924659598,0.869575
Overall,0.2975,0.8633333333333333,0.7742195640579634,0.869575
Overall,0.298125,0.8633333333333333,0.7738948428200457,0.869575
Overall,0.298125,0.865,0.7738913129394417,0.869575
Overall,0.29875,0.865,0.7738838699773901,0.869575
Overall,0.299375,0.865,0.7737928130288613,0.869575
Overall,0.3,0.865,0.7737039444469829,0.869575
Overall,0.300625,0.865,0.7736474485488514,0.869575
Overall,0.30125,0.865,0.7735081537112378,0.869575
Overall,0.301875,0.865,0.7734644516067801,0.869575
Overall,0.301875,0.8666666666666667,0.7734627520499607,0.869575
Overall,0.3025,0.8666666666666667,0.7733816803211402,0.869575
Overall,0.3025,0.8683333333333333,0.7733438510033962,0.869575
Overall,0.303125,0.8683333333333333,0.7733405366441535,0.869575
Overall,0.30375,0.8683333333333333,0.7732483845987377,0.869575
Overall,0.304375,0.8683333333333333,0.7731990556253243,0.869575
Overall,0.304375,0.87,0.7731688221094722,0.869575
Overall,0.305,0.87,0.7729700584995315,0.869575
Overall,0.305,0.8716666666666667,0.7729352711625062,0.869575
Overall,0.305625,0.8716666666666667,0.7727847088860061,0.869575
Overall,0.30625,0.8716666666666667,0.77273855156673,0.869575
Overall,0.306875,0.8716666666666667,0.772679169191216,0.869575
Overall,0.306875,0.8733333333333333,0.7726190041519069,0.869575
Overall,0.3075,0.8733333333333333,0.7723136994539035,0.869575
Overall,0.308125,0.8733333333333333,0.7722808010262907,0.869575
Overall,0.30875,0.8733333333333333,0.772111599457915,0.869575
Overall,0.30875,0.875,0.772100539745959,0.869575
Overall,0.309375,0.875,0.7716581243347335,0.869575
Overall,0.31,0.875,0.7715902035907808,0.869575
Overall,0.31,0.8766666666666667,0.7713411962255795,0.869575
Overall,0.31,0.8783333333333333,0.7711565412854668,0.869575
Overall,0.310625,0.8783333333333333,0.7708568608926671,0.869575
Overall,0.310625,0.88,0.7707217059857069,0.869575
Overall,0.31125,0.88,0.770652392323146,0.869575
Overall,0.311875,0.88,0.7704241657770353,0.869575
Overall,0.3125,0.88,0.7703319439444418,0.869575
Overall,0.313125,0.88,0.77020955981313,0.869575
Overall,0.31375,0.88,0.7701912642428155,0.869575
Overall,0.314375,0.88,0.7700543492498637,0.869575
Overall,0.314375,0.8816666666666667,0.7698170911169431,0.869575
Overall,0.315,0.8816666666666667,0.7697755833696853,0.869575
Overall,0.315,0.8833333333333333,0.7696959613871652,0.869575
Overall,0.315625,0.8833333333333333,0.7696643689564407,0.869575
Overall,0.31625,0.8833333333333333,0.7693334226824474,0.869575
Overall,0.316875,0.8833333333333333,0.7693294082298412,0.869575
Overall,0.316875,0.885,0.7689311321911347,0.869575
Overall,0.3175,0.885,0.7685059655370504,0.869575
Overall,0.318125,0.885,0.7683321981832105,0.869575
Overall,0.31875,0.885,0.7683264941292541,0.869575
Overall,0.319375,0.885,0.7683139088084225,0.869575
Overall,0.32,0.885,0.7682465208875011,0.869575
Overall,0.32,0.8866666666666667,0.7677433923149294,0.869575
Overall,0.32,0.8883333333333333,0.7676906653896196,0.869575
Overall,0.320625,0.8883333333333333,0.7675045899803394,0.869575
Overall,0.32125,0.8883333333333333,0.7674786181621388,0.869575
Overall,0.321875,0.8883333333333333,0.767478367262564,0.869575
Overall,0.3225,0.8883333333333333,0.7672012154438166,0.869575
Overall,0.323125,0.8883333333333333,0.7671973855844506,0.869575
Overall,0.32375,0.8883333333333333,0.7671819004427379,0.869575
Overall,0.324375,0.8883333333333333,0.7669774935614424,0.869575
Overall,0.324375,0.89,0.7668365373174614,0.869575
Overall,0.325,0.89,0.7667382188687808,0.869575
Overall,0.325625,0.89,0.7664687293742644,0.869575
Overall,0.32625,0.89,0.7662869210394271,0.869575
Overall,0.326875,0.89,0.7662054249986854,0.869575
Overall,0.3275,0.89,0.7660095628834133,0.869575
Overall,0.328125,0.89,0.7658984119690226,0.869575
Overall,0.32875,0.89,0.7656343907002557,0.869575
Overall,0.329375,0.89,0.7656243585589914,0.869575
Overall,0.33,0.89,0.7654252045255897,0.869575
Overall,0.330625,0.89,0.7653266845694862,0.869575
Overall,0.33125,0.89,0.7653107068910797,0.869575
Overall,0.331875,0.89,0.7652113440145243,0.869575
Overall,0.3325,0.89,0.7652045483507157,0.869575
Overall,0.333125,0.89,0.7652009915871422,0.869575
Overall,0.33375,0.89,0.7651396067935269,0.869575
Overall,0.33375,0.8916666666666667,0.7644908028740535,0.869575
Overall,0.334375,0.8916666666666667,0.7640878538027683,0.869575
Overall,0.335,0.8916666666666667,0.7637577386427763,0.869575
Overall,0.335625,0.8916666666666667,0.7635925785150228,0.869575
Overall,0.33625,0.8916666666666667,0.7635747042770507,0.869575
Overall,0.336875,0.8916666666666667,0.763121382642606,0.869575
Overall,0.3375,0.8916666666666667,0.7629574139990817,0.869575
Overall,0.338125,0.8916666666666667,0.7628810990730752,0.869575
Overall,0.33875,0.8916666666666667,0.7628603812325826,0.869575
Overall,0.339375,0.8916666666666667,0.7627712865724229,0.869575
Overall,0.34,0.8916666666666667,0.7627235991648234,0.869575
Overall,0.34,0.8933333333333333,0.762223718247302,0.869575
Overall,0.340625,0.8933333333333333,0.7621897304118583,0.869575
Overall,0.34125,0.8933333333333333,0.7621301764625452,0.869575
Overall,0.341875,0.8933333333333333,0.7619532377828406,0.869575
Overall,0.3425,0.8933333333333333,0.7615421669633679,0.869575
Overall,0.343125,0.8933333333333333,0.7614510070185313,0.869575
Overall,0.34375,0.8933333333333333,0.7614504795675648,0.869575
Overall,0.34375,0.895,0.7610753797842805,0.869575
Overall,0.344375,0.895,0.7610455914741652,0.869575
Overall,0.345,0.895,0.7610149036098275,0.869575
Overall,0.345,0.8966666666666666,0.7609695611154761,0.869575
Overall,0.345625,0.8966666666666666,0.760881066065515,0.869575
Overall,0.345625,0.8983333333333333,0.7605403132259155,0.869575
Overall,0.34625,0.8983333333333333,0.7604839135494688,0.869575
Overall,0.346875,0.8983333333333333,0.760398307343175,0.869575
Overall,0.3475,0.8983333333333333,0.7603640812250878,0.869575
Overall,0.348125,0.8983333333333333,0.7603605212537102,0.869575
Overall,0.34875,0.8983333333333333,0.7603321008025004,0.869575
Overall,0.349375,0.8983333333333333,0.7602162192051636,0.869575
Overall,0.349375,0.9,0.7601359273781934,0.869575
Overall,0.35,0.9,0.7599032973607206,0.869575
Overall,0.350625,0.9,0.7597795687971348,0.869575
Overall,0.35125,0.9,0.759709056118244,0.869575
Overall,0.35125,0.9016666666666666,0.7595083495719382,0.869575
Overall,0.35125,0.9033333333333333,0.7591569713744194,0.869575
Overall,0.351875,0.9033333333333333,0.7591532956510854,0.869575
Overall,0.3525,0.9033333333333333,0.7591455497227926,0.869575
Overall,0.3525,0.905,0.7591300688931809,0.869575
Overall,0.353125,0.905,0.7589739589178521,0.869575
Overall,0.35375,0.905,0.7589409848681329,0.869575
Overall,0.354375,0.905,0.7589287710802463,0.869575
Overall,0.355,0.905,0.7588211385648681,0.869575
Overall,0.355625,0.905,0.7585753866844962,0.869575
Overall,0.355625,0.9066666666666666,0.7585040063379953,0.869575
Overall,0.35625,0.9066666666666666,0.758313204270359,0.869575
Overall,0.356875,0.9066666666666666,0.7581874909173917,0.869575
Overall,0.3575,0.9066666666666666,0.7579072528254389,0.869575
Overall,0.3575,0.9083333333333333,0.7578610823042892,0.869575
Overall,0.358125,0.9083333333333333,0.7575861628016497,0.869575
Overall,0.35875,0.9083333333333333,0.7574841017419048,0.869575
Overall,0.359375,0.9083333333333333,0.7573483018513675,0.869575
Overall,0.36,0.9083333333333333,0.7572259166520044,0.869575
Overall,0.360625,0.9083333333333333,0.7570113226993652,0.869575
Overall,0.36125,0.9083333333333333,0.756958290208394,0.869575
Overall,0.361875,0.9083333333333333,0.7569010718786966,0.869575
Overall,0.3625,0.9083333333333333,0.7567304639703082,0.869575
Overall,0.363125,0.9083333333333333,0.7563550038006328,0.869575
Overall,0.36375,0.9083333333333333,0.7562613761319732,0.869575
Overall,0.364375,0.9083333333333333,0.7562257584112637,0.869575
Overall,0.365,0.9083333333333333,0.7562209672309119,0.869575
Overall,0.365625,0.9083333333333333,0.756186639796907,0.869575
Overall,0.365625,0.91,0.7561850481525315,0.869575
Overall,0.36625,0.91,0.756106919911766,0.869575
Overall,0.366875,0.91,0.7558312175102115,0.869575
Overall,0.3675,0.91,0.7555004158206178,0.869575
Overall,0.368125,0.91,0.7552664756077951,0.869575
Overall,0.368125,0.9116666666666666,0.7551303005164822,0.869575
Overall,0.368125,0.9133333333333333,0.7550587947612449,0.869575
Overall,0.36875,0.9133333333333333,0.7550486702275887,0.869575
Overall,0.369375,0.9133333333333333,0.7550417291155811,0.869575
Overall,0.37,0.9133333333333333,0.7549560773148858,0.869575
Overall,0.370625,0.9133333333333333,0.7549327303429558,0.869575
Overall,0.37125,0.9133333333333333,0.7549220121062692,0.869575
Overall,0.371875,0.9133333333333333,0.7548376704175149,0.869575
Overall,0.3725,0.9133333333333333,0.7548202428000204,0.869575
Overall,0.373125,0.9133333333333333,0.7548193216944584,0.869575
Overall,0.37375,0.9133333333333333,0.7546039897452619,0.869575
Overall,0.37375,0.915,0.7543952447220916,0.869575
Overall,0.374375,0.915,0.7542084108215465,0.869575
Overall,0.375,0.915,0.7541516495473147,0.869575
Overall,0.375625,0.915,0.7540911380015299,0.869575
Overall,0.37625,0.915,0.7539831727327607,0.869575
Overall,0.376875,0.915,0.753706618065336,0.869575
Overall,0.3775,0.915,0.7534351112145716,0.869575
Overall,0.378125,0.915,0.7532919875451288,0.869575
Overall,0.37875,0.915,0.7531143254586254,0.869575
Overall,0.379375,0.915,0.7531107949360871,0.869575
Overall,0.38,0.915,0.7528134210937985,0.869575
Overall,0.38,0.9166666666666666,0.7527817730270225,0.869575
Overall,0.380625,0.9166666666666666,0.7526537561418715,0.869575
Overall,0.380625,0.9183333333333333,0.752589769247842,0.869575
Overall,0.380625,0.92,0.7523542392745098,0.869575
Overall,0.38125,0.92,0.7522859365478418,0.869575
Overall,0.381875,0.92,0.7520450253235917,0.869575
Overall,0.3825,0.92,0.7515501923823422,0.869575
Overall,0.383125,0.92,0.751387752202564,0.869575
Overall,0.38375,0.92,0.7512589024306011,0.869575
Overall,0.384375,0.92,0.7510606476859957,0.869575
Overall,0.385,0.92,0.7510560691096901,0.869575
Overall,0.385625,0.92,0.7509173146638007,0.869575
Overall,0.38625,0.92,0.7508307341291768,0.869575
Overall,0.386875,0.92,0.7507125115275682,0.869575
Overall,0.3875,0.92,0.7506312310742385,0.869575
Overall,0.388125,0.92,0.7505428572360517,0.869575
Overall,0.38875,0.92,0.7501461613309383,0.869575
Overall,0.389375,0.92,0.7500768510292816,0.869575
Overall,0.39,0.92,0.7500586046009492,0.869575
Overall,0.390625,0.92,0.7497924378208866,0.869575
Overall,0.39125,0.92,0.7496134126269087,0.869575
Overall,0.39125,0.9216666666666666,0.7495109911834161,0.869575
Overall,0.391875,0.9216666666666666,0.7494299066723522,0.869575
Overall,0.3925,0.9216666666666666,0.7491597856263278,0.869575
Overall,0.393125,0.9216666666666666,0.7491108995016561,0.869575
Overall,0.39375,0.9216666666666666,0.7490862901535256,0.869575
Overall,0.394375,0.9216666666666666,0.7489921208008551,0.869575
Overall,0.395,0.9216666666666666,0.7489807852101855,0.869575
Overall,0.395625,0.9216666666666666,0.7488265228680241,0.869575
Overall,0.39625,0.9216666666666666,0.748705444392417,0.869575
Overall,0.39625,0.9233333333333333,0.7486776216610751,0.869575
Overall,0.39625,0.925,0.7485610741080155,0.869575
Overall,0.396875,0.925,0.7484896991828761,0.869575
Overall,0.3975,0.925,0.7483178412038501,0.869575
Overall,0.3975,0.9266666666666666,0.7482295799530584,0.869575
Overall,0.398125,0.9266666666666666,0.748005247693713,0.869575
Overall,0.39875,0.9266666666666666,0.7478632622904101,0.869575
Overall,0.399375,0.9266666666666666,0.7478436378348289,0.869575
Overall,0.399375,0.9283333333333333,0.7478046507394451,0.869575
Overall,0.4,0.9283333333333333,0.7477569314249565,0.869575
Overall,0.4,0.93,0.7477257587027202,0.869575
Overall,0.400625,0.93,0.7475353386320629,0.869575
Overall,0.40125,0.93,0.7473581162605084,0.869575
Overall,0.401875,0.93,0.7473196251397971,0.869575
Overall,0.4025,0.93,0.7468535404285701,0.869575
Overall,0.403125,0.93,0.7467507839689417,0.869575
Overall,0.40375,0.93,0.7467459538665833,0.869575
Overall,0.404375,0.93,0.7467066031498903,0.869575
Overall,0.405,0.93,0.7466955196101602,0.869575
Overall,0.405625,0.93,0.746493353196336,0.869575
Overall,0.40625,0.93,0.7464614426345476,0.869575
Overall,0.406875,0.93,0.7463410052863833,0.869575
Overall,0.4075,0.93,0.7463112816971632,0.869575
Overall,0.408125,0.93,0.7457408594925989,0.869575
Overall,0.40875,0.93,0.7454926043142905,0.869575
Overall,0.409375,0.93,0.745346252866535,0.869575
Overall,0.41,0.93,0.7452334591704451,0.869575
Overall,0.410625,0.93,0.7451417234322075,0.869575
Overall,0.41125,0.93,0.7450794985912854,0.869575
Overall,0.41125,0.9316666666666666,0.7450687607402434,0.869575
Overall,0.411875,0.9316666666666666,0.74495730674526,0.869575
Overall,0.4125,0.9316666666666666,0.7449307033176488,0.869575
Overall,0.413125,0.9316666666666666,0.7447128727829024,0.869575
Overall,0.41375,0.9316666666666666,0.7445830127334139,0.869575
Overall,0.414375,0.9316666666666666,0.7444500145479965,0.869575
Overall,0.414375,0.9333333333333333,0.7443724141315518,0.869575
Overall,0.415,0.9333333333333333,0.744359922627389,0.869575
Overall,0.415625,0.9333333333333333,0.7443375401986264,0.869575
Overall,0.41625,0.9333333333333333,0.74424584287152,0.869575
Overall,0.416875,0.9333333333333333,0.7439995495578028,0.869575
Overall,0.4175,0.9333333333333333,0.7438603116041902,0.869575
Overall,0.4175,0.935,0.7435186840921824,0.869575
Overall,0.418125,0.935,0.7432891515207416,0.869575
Overall,0.41875,0.935,0.7431597262354833,0.869575
Overall,0.419375,0.935,0.7430810399943782,0.869575
Overall,0.42,0.935,0.7430143011758725,0.869575
Overall,0.420625,0.935,0.7428773888549983,0.869575
Overall,0.42125,0.935,0.7427628352171523,0.869575
Overall,0.421875,0.935,0.7426240446606102,0.869575
Overall,0.4225,0.935,0.7423571870111032,0.869575
Overall,0.423125,0.935,0.742333467081304,0.869575
Overall,0.42375,0.935,0.7422887285781588,0.869575
Overall,0.424375,0.935,0.7420699469692811,0.869575
Overall,0.425,0.935,0.7420522334146901,0.869575
Overall,0.425625,0.935,0.7418574601325524,0.869575
Overall,0.42625,0.935,0.7418269075217336,0.869575
Overall,0.426875,0.935,0.7416485114138017,0.869575
Overall,0.4275,0.935,0.7416423019885703,0.869575
Overall,0.428125,0.935,0.741585441321172,0.869575
Overall,0.42875,0.935,0.7415465738684649,0.869575
Overall,0.429375,0.935,0.7414355083498153,0.869575
Overall,0.43,0.935,0.741379765737343,0.869575
Overall,0.430625,0.935,0.741262849919383,0.869575
Overall,0.43125,0.935,0.7408863751284039,0.869575
Overall,0.431875,0.935,0.7408826162300693,0.869575
Overall,0.4325,0.935,0.7405890561790884,0.869575
Overall,0.433125,0.935,0.7404340596181139,0.869575
Overall,0.43375,0.935,0.7403899135695079,0.869575
Overall,0.434375,0.935,0.7403089766345307,0.869575
Overall,0.435,0.935,0.7403050407593443,0.869575
Overall,0.435625,0.935,0.7402181366659996,0.869575
Overall,0.43625,0.935,0.739675779707694,0.869575
Overall,0.436875,0.935,0.7396492643117979,0.869575
Overall,0.4375,0.935,0.7395580770313711,0.869575
Overall,0.438125,0.935,0.7394029644318155,0.869575
Overall,0.43875,0.935,0.7393774524161955,0.869575
Overall,0.439375,0.935,0.7392970356026058,0.869575
Overall,0.44,0.935,0.7389844430126458,0.869575
Overall,0.440625,0.935,0.7389254315213273,0.869575
Overall,0.44125,0.935,0.7388217442120479,0.869575
Overall,0.441875,0.935,0.7385221195984872,0.869575
Overall,0.4425,0.935,0.7384312828503432,0.869575
Overall,0.443125,0.935,0.7382444856123143,0.869575
Overall,0.44375,0.935,0.7380454677021765,0.869575
Overall,0.444375,0.935,0.7380145612223732,0.869575
Overall,0.445,0.935,0.7379135432808197,0.869575
Overall,0.445625,0.935,0.7378405684928924,0.869575
Overall,0.44625,0.935,0.737762297097936,0.869575
Overall,0.446875,0.935,0.7376247141952129,0.869575
Overall,0.4475,0.935,0.7375266460343758,0.869575
Overall,0.448125,0.935,0.7372885854194235,0.869575
Overall,0.44875,0.935,0.737186719982934,0.869575
Overall,0.449375,0.935,0.7370982645039956,0.869575
Overall,0.449375,0.9366666666666666,0.7370676282858942,0.869575
Overall,0.45,0.9366666666666666,0.7370654404242196,0.869575
Overall,0.450625,0.9366666666666666,0.7370220436839694,0.869575
Overall,0.45125,0.9366666666666666,0.7367693044620016,0.869575
Overall,0.451875,0.9366666666666666,0.7366569836147366,0.869575
Overall,0.4525,0.9366666666666666,0.7361702089659751,0.869575
Overall,0.453125,0.9366666666666666,0.7361602481657996,0.869575
Overall,0.45375,0.9366666666666666,0.7358336291328501,0.869575
Overall,0.45375,0.9383333333333334,0.7357743761230137,0.869575
Overall,0.454375,0.9383333333333334,0.7357489297504408,0.869575
Overall,0.455,0.9383333333333334,0.7356791548045742,0.869575
Overall,0.455625,0.9383333333333334,0.7354929043627073,0.869575
Overall,0.45625,0.9383333333333334,0.7354568077967943,0.869575
Overall,0.45625,0.94,0.7354549534285769,0.869575
Overall,0.45625,0.9416666666666667,0.7353282057496994,0.869575
Overall,0.456875,0.9416666666666667,0.7352561222026339,0.869575
Overall,0.456875,0.9433333333333334,0.735217358421826,0.869575
Overall,0.4575,0.9433333333333334,0.7349718752489951,0.869575
Overall,0.458125,0.9433333333333334,0.7348227793677105,0.869575
Overall,0.45875,0.9433333333333334,0.7345992110636739,0.869575
Overall,0.459375,0.9433333333333334,0.7342246769858118,0.869575
Overall,0.46,0.9433333333333334,0.7341796328363058,0.869575
Overall,0.460625,0.9433333333333334,0.7341270519334936,0.869575
Overall,0.46125,0.9433333333333334,0.7341270226322776,0.869575
Overall,0.461875,0.9433333333333334,0.7340038960408515,0.869575
Overall,0.4625,0.9433333333333334,0.7338691007343736,0.869575
Overall,0.463125,0.9433333333333334,0.7337362451806259,0.869575
Overall,0.46375,0.9433333333333334,0.7336469365633038,0.869575
Overall,0.464375,0.9433333333333334,0.7329955756019967,0.869575
Overall,0.464375,0.945,0.7328603517660075,0.869575
Overall,0.464375,0.9466666666666667,0.7327830653042092,0.869575
Overall,0.465,0.9466666666666667,0.7327480920404243,0.869575
Overall,0.465625,0.9466666666666667,0.7325797974526947,0.869575
Overall,0.46625,0.9466666666666667,0.7320642022623137,0.869575
Overall,0.466875,0.9466666666666667,0.7319553399403325,0.869575
Overall,0.4675,0.9466666666666667,0.7319391605785968,0.869575
Overall,0.468125,0.9466666666666667,0.7314712963992218,0.869575
Overall,0.46875,0.9466666666666667,0.7313123235673825,0.869575
Overall,0.469375,0.9466666666666667,0.7309268591607653,0.869575
Overall,0.469375,0.9483333333333334,0.7308177827782649,0.869575
Overall,0.47,0.9483333333333334,0.7307556063655098,0.869575
Overall,0.470625,0.9483333333333334,0.7306617297378715,0.869575
Overall,0.470625,0.95,0.7304650269807159,0.869575
Overall,0.47125,0.95,0.7303034714578054,0.869575
Overall,0.471875,0.95,0.729827616576755,0.869575
Overall,0.471875,0.9516666666666667,0.7295794176773669,0.869575
Overall,0.4725,0.9516666666666667,0.7293886072658271,0.869575
Overall,0.4725,0.9533333333333334,0.729249900823467,0.869575
Overall,0.473125,0.9533333333333334,0.7289441170901088,0.869575
Overall,0.47375,0.9533333333333334,0.7287582191430412,0.869575
Overall,0.474375,0.9533333333333334,0.7287403648222516,0.869575
Overall,0.475,0.9533333333333334,0.7287002809935844,0.869575
Overall,0.475625,0.9533333333333334,0.7286742058422155,0.869575
Overall,0.47625,0.9533333333333334,0.7286500706298965,0.869575
Overall,0.476875,0.9533333333333334,0.7286417161525892,0.869575
Overall,0.476875,0.955,0.7285504012791701,0.869575
Overall,0.4775,0.955,0.7282001795515357,0.869575
Overall,0.478125,0.955,0.7281228381222228,0.869575
Overall,0.47875,0.955,0.7279690880651246,0.869575
Overall,0.479375,0.955,0.7279291710039671,0.869575
Overall,0.48,0.955,0.7278812833984444,0.869575
Overall,0.480625,0.955,0.7275144050927509,0.869575
Overall,0.48125,0.955,0.7274326248348455,0.869575
Overall,0.481875,0.955,0.727374784683845,0.869575
Overall,0.4825,0.955,0.7272242184933503,0.869575
Overall,0.483125,0.955,0.7272008368008689,0.869575
Overall,0.48375,0.955,0.7271993543342382,0.869575
Overall,0.48375,0.9566666666666667,0.7270175835183947,0.869575
Overall,0.484375,0.9566666666666667,0.7269959304568264,0.869575
Overall,0.485,0.9566666666666667,0.7269954695260474,0.869575
Overall,0.485,0.9583333333333334,0.7265457145470564,0.869575
Overall,0.485625,0.9583333333333334,0.7264547896596928,0.869575
Overall,0.48625,0.9583333333333334,0.7263999337135393,0.869575
Overall,0.486875,0.9583333333333334,0.7263712435701666,0.869575
Overall,0.4875,0.9583333333333334,0.7263211217017529,0.869575
Overall,0.488125,0.9583333333333334,0.7262308741036884,0.869575
