w_topo,w_time,w_signal,w_curr,FAR
0.09938802588423551,0.23680307660193223,0.2574957040747577,0.40631319343907446,4.185002328948048
0.4742929288443087,0.449478680596718,0.021589728670033604,0.054638661888939816,4.46434424412665
0.09088158071049886,0.47073703397476485,0.2734898650081722,0.16489152030656404,4.440909446117721
0.10590723824169289,0.7422027008676532,0.024595455343561005,0.12729460554709307,5.19021422623996
0.48902095866604467,0.0016739721141839515,0.21054612445741325,0.29875894476235815,4.1961054258956345
0.4050096685487759,0.18085654146800842,0.18133187214114282,0.2328019178420729,4.264498611645266
0.01366454135724332,0.18898345425984273,0.46070641399254725,0.33664559039036684,4.5203598264784715
0.1787890014210029,0.458636254556372,0.18927714326926642,0.17329760075335865,4.376960336678601
0.12038044277617979,0.3788120221825392,0.42438144341448697,0.07642609162679406,4.33284225403864
0.3573794311764799,0.12374009042489463,0.12021736057293808,0.3986631178256875,4.066427640162633
0.5120170152682664,0.44819364413280854,0.03344105995943109,0.006348280639493915,4.59671893121495
0.7464207811107868,0.06363057108947913,0.08085982260876852,0.10908882519096566,4.31337568362138
0.04901320927421971,0.20813087491285132,0.2229216359106713,0.5199342799022578,4.467415171646696
0.19116058627638585,0.36334228638457483,0.26853463735139976,0.1769624899876395,4.25467328416406
0.18430409962759822,0.04062476627746251,0.34388882346408245,0.4311823106308568,4.065511944612272
0.2805749180674427,0.469349220478942,0.0047238220975178965,0.2453520393560974,4.237915218892076
0.03578406224067258,0.8239211586856828,0.028217213530024234,0.11207756554362051,5.7640903245648225
0.25819515526825737,0.3538995499872268,0.3663769860659998,0.021528308678516118,4.471535505064491
0.07417849985652351,0.10146376371993075,0.08850363282605761,0.7358541035974883,4.635779548651759
0.013326738791279956,0.18095052136502174,0.6978373951379885,0.10788534470570973,4.701164087888278
0.21967058670880113,0.011078959595110956,0.26199274281072576,0.5072577108853621,4.4623749933119585
0.3865200885946784,0.3998462738784002,0.045482283786654525,0.1681513537402668,4.923195877002059
0.30423550335150346,0.15070577728004977,0.06999825226278043,0.4750604671056663,4.367014338629173
0.09730515690350838,0.36405918755115835,0.4551563489267955,0.08347930661853782,4.392130769708175
0.055087563292794274,0.029845832366694015,0.3245717034254952,0.5904949009150164,4.302158958702432
0.031247784794975995,0.8740335179834597,0.027410627184595342,0.06730807003696897,6.015482906223373
0.24308552513566087,0.3583507128922596,0.3327372042430299,0.06582655772904973,3.9389611218589895
0.31625866032847916,0.07343900509803934,0.34209653026010534,0.26820580431337615,4.056138068234137
0.1370297584435305,0.3246396918265757,0.10514240842515689,0.433188141304737,4.12406988846695
0.13377968795554615,0.35923846503231616,0.4344770773370462,0.07250476967509148,4.714327421219632
0.6979827845823534,0.042521540474821096,0.09972668056765088,0.15976899437517456,4.386029126137853
0.1943886907994215,0.43280516523749896,0.22097061644781557,0.15183552751526405,4.430925975265543
0.07623970414451957,0.17452623680709853,0.5077887053799,0.24144535366848208,4.31003197939366
0.021653783436528965,0.3876281930364717,0.03616102631498563,0.5545569972120137,4.841606988098757
0.3386776544523309,0.07233234180852863,0.09287376951169468,0.49611623422744566,4.215640069377867
0.41777124149534606,0.4204036249973601,0.027823658994299564,0.13400147451299424,4.703838383840626
0.2902890869844207,0.15104629129221817,0.11575123458732331,0.44291338713603784,3.98645425697742
0.5360505074605598,0.17631550063069334,0.0856845025152734,0.20194948939347343,4.082946341841815
0.374208583573483,0.45167967269142034,0.027538140494510515,0.14657360324058616,4.335485830568199
0.21769662461787773,0.602215793692322,0.12832035157487992,0.051767230114920286,4.68995468463031
0.4074051854827779,0.05343289504868896,0.007619388207848371,0.5315425312606848,4.377970145711941
0.011339684542910051,0.3615949633548054,0.015503196415175209,0.6115621556871095,4.500742960087316
0.2005068350086178,0.4599496779470718,0.05653557398409601,0.2830079130602145,4.591821030922093
0.11852412244009446,0.10634805127337618,0.47598915204456804,0.2991386742419613,4.434559458238946
0.5232395829997212,0.21806241344376018,0.18431366497175763,0.074384338584761,4.246638263218331
0.39038434558394774,0.21659656668604854,0.20046594482311444,0.19255314290688916,3.8177654795900478
0.10448562273577444,0.7180664180828017,0.1535365376294238,0.023911421552000097,5.419671659321078
0.3785378198546153,0.492007917722124,0.08006357539983087,0.04939068702342972,4.26352489245977
0.44362451652184415,0.4263055048540541,0.10286731596666038,0.0272026626574414,4.441471461302163
0.5754606881443328,0.13983477922898183,0.04520727397154124,0.23949725865514424,3.890280059729151
0.2531227708381779,0.5731024087378895,0.14952673643455133,0.024248083989381396,4.784255253820613
0.3487703796513041,0.3532483833585258,0.2534115520211842,0.04456968496898574,4.528848506513298
0.22110506398324348,0.23361542578041328,0.12266099054752014,0.4226185196888232,4.358633516425255
0.10352439656649746,0.1174628637711091,0.740296184079379,0.03871655558301459,4.896386405091781
0.009826416052901887,0.45774295149107597,0.09694757499954927,0.4354830574564727,4.749953797599835
0.39707776848741505,0.20860271927830132,0.22143224603339237,0.17288726620089126,4.456205727065256
