Time,Meg
17:14:59:734,58.0771
17:14:59:800,59.7286
17:14:59:817,57.2273
17:14:59:835,56.1406
17:14:59:855,56.925
17:14:59:882,57.643
17:14:59:896,58.2303
17:14:59:914,56.7643
17:14:59:934,58.2508
17:14:59:956,56.9207
17:14:59:980,58.6496
17:15:00:004,57.3049
17:15:00:022,57.4526
17:15:00:033,57.4113
17:15:00:055,58.0877
17:15:00:075,57.6959
17:15:00:098,57.0578
17:15:00:114,58.0417
17:15:00:135,58.457
17:15:00:153,57.6278
17:15:00:182,58.2812
17:15:00:200,57.9398
17:15:00:218,58.2534
17:15:00:234,57.1605
17:15:00:255,58.8519
17:15:00:276,58.4819
17:15:00:295,58.0532
17:15:00:316,57.3203
17:15:00:333,56.2608
17:15:00:354,57.8733
17:15:00:377,58.3303
17:15:00:394,57.6389
17:15:00:413,57.7196
17:15:00:433,57.2135
17:15:00:453,56.9974
17:15:00:475,57.4149
17:15:00:497,55.873
17:15:00:513,58.1804
17:15:00:533,58.7403
17:15:00:553,58.2373
17:15:00:575,58.6436
17:15:00:594,58.2321
17:15:00:614,57.9923
17:15:00:633,57.134
17:15:00:655,58.6319
17:15:00:677,58.6213
17:15:00:693,60.0271
17:15:00:713,58.9258
17:15:00:733,58.8054
17:15:00:753,58.2993
17:15:00:775,59.0009
17:15:00:793,59.583
17:15:00:814,58.3149
17:15:00:833,58.515
17:15:00:854,58.196
17:15:00:874,59.3793
17:15:00:894,58.8829
17:15:00:913,60.7809
17:15:00:934,58.1772
17:15:00:954,60.292
17:15:00:982,58.2733
17:15:00:995,59.1626
17:15:01:016,60.5045
17:15:01:033,59.2759
17:15:01:055,59.7701
17:15:01:079,59.8306
17:15:01:099,59.3799
17:15:01:117,58.8165
17:15:01:138,58.9461
17:15:01:156,59.3149
17:15:01:176,58.7881
17:15:01:197,60.5776
17:15:01:217,58.5785
17:15:01:235,59.8112
17:15:01:256,58.1825
17:15:01:281,59.6723
17:15:01:299,58.0246
17:15:01:315,58.4937
17:15:01:334,58.4366
17:15:01:355,57.5546
17:15:01:376,58.1597
17:15:01:400,59.6408
17:15:01:412,57.7329
17:15:01:433,59.0474
17:15:01:454,58.2325
17:15:01:481,57.7421
17:15:01:501,57.5565
17:15:01:512,57.8529
17:15:01:532,59.3798
17:15:01:553,56.6613
17:15:01:577,56.6613
17:15:01:593,57.8096
17:15:01:613,58.2963
17:15:01:632,57.7019
17:15:01:653,56.3923
17:15:01:675,56.9458
17:15:01:729,59.1811
17:15:01:729,57.9489
17:15:01:732,58.7196
17:15:01:754,56.5189
17:15:01:775,56.6895
17:15:01:793,56.6886
17:15:01:814,57.3817
17:15:01:832,58.1996
17:15:01:853,56.9275
17:15:01:876,55.8869
17:15:01:892,57.1255
17:15:01:913,56.0348
17:15:01:932,56.4691
17:15:01:954,55.7919
17:15:01:976,55.2227
17:15:01:992,56.6171
17:15:02:013,55.0843
17:15:02:032,56.5863
17:15:02:052,54.7511
17:15:02:076,55.5643
17:15:02:093,54.6149
17:15:02:113,55.6154
17:15:02:133,54.0412
17:15:02:152,53.9499
17:15:02:173,54.5205
17:15:02:192,53.5709
17:15:02:212,53.2253
17:15:02:232,53.209
17:15:02:252,53.2187
17:15:02:274,53.3919
17:15:02:292,53.9306
17:15:02:313,52.5922
17:15:02:332,53.1222
17:15:02:353,52.8903
17:15:02:375,51.6955
17:15:02:395,52.3272
17:15:02:415,52.3139
17:15:02:432,53.0491
17:15:02:453,50.7951
17:15:02:475,52.9794
17:15:02:492,51.2353
17:15:02:514,51.5073
17:15:02:532,50.2906
17:15:02:552,51.3007
17:15:02:573,50.3415
17:15:02:592,49.286
17:15:02:615,50.1121
17:15:02:632,49.995
17:15:02:652,49.5694
17:15:02:673,49.5392
17:15:02:695,49.9102
17:15:02:713,48.8607
17:15:02:732,48.2694
17:15:02:754,47.8129
17:15:02:775,48.6121
17:15:02:793,50.9537
17:15:02:814,47.1417
17:15:02:832,48.542
17:15:02:852,47.8733
17:15:02:872,47.5855
17:15:02:892,47.8754
17:15:02:912,48.4434
17:15:02:931,48.1002
17:15:02:952,47.5255
17:15:02:972,47.0954
17:15:02:993,47.841
17:15:03:014,47.9652
17:15:03:032,47.3318
17:15:03:052,46.9296
17:15:03:072,47.0081
17:15:03:092,47.5331
17:15:03:112,48.464
17:15:03:132,46.7559
17:15:03:153,47.191
17:15:03:174,47.9826
17:15:03:192,46.8362
17:15:03:221,48.2746
17:15:03:231,46.4953
17:15:03:252,45.5622
17:15:03:272,47.3791
17:15:03:293,47.3754
17:15:03:318,48.1948
17:15:03:336,48.5572
17:15:03:351,47.3509
17:15:03:372,47.7829
17:15:03:392,47.5916
17:15:03:415,48.7097
17:15:03:431,47.4146
17:15:03:454,49.7059
17:15:03:475,48.8433
17:15:03:492,47.5135
17:15:03:512,49.0184
17:15:03:534,49.69
17:15:03:551,49.3719
17:15:03:571,51.0859
