Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
18:13:40:604,338,-82,,,,,,,,
18:13:42:595,338,-82,,,,,,,,
18:13:44:525,338,-82,,,,,,,,
18:13:46:523,338,-82,,,,,,,,
18:13:48:522,338,-82,,,,,,,,
18:13:50:521,338,-82,,,,,,,,
18:13:52:521,338,-82,,,,,,,,
18:13:54:519,338,-82,,,,,,,,
18:13:56:519,338,-82,,,,,,,,
18:13:58:516,338,-82,,,,,,,,
18:14:00:516,338,-82,,,,,,,,
18:14:02:515,338,-82,,,,,,,,
18:14:04:516,338,-82,,,,,,,,
18:14:06:532,338,-82,,,,,,,,
18:14:08:532,338,-82,,,,,,,,
18:14:10:537,338,-82,,,,,,,,
18:14:12:530,338,-82,,,,,,,,
18:14:14:531,338,-82,,,,,,,,
18:14:16:527,338,-82,,,,,,,,
18:14:18:527,338,-82,,,,,,,,
18:14:20:525,338,-82,,,,,,,,
18:14:22:524,338,-82,,,,,,,,
18:14:24:522,338,-82,,,,,,,,
18:14:26:521,338,-82,,,,,,,,
18:14:28:522,338,-82,,,,,,,,
18:14:30:519,338,-82,,,,,,,,
18:14:32:541,338,-82,,,,,,,,
18:14:34:538,338,-82,,,,,,,,
18:14:36:541,338,-82,,,,,,,,
18:14:38:535,338,-82,,,,,,,,
18:14:40:534,338,-82,,,,,,,,
18:14:42:553,338,-82,,,,,,,,
18:14:44:553,338,-82,,,,,,,,
18:14:46:550,338,-82,,,,,,,,
18:14:48:550,338,-82,,,,,,,,
18:14:50:550,338,-82,,,,,,,,
18:14:52:548,338,-82,,,,,,,,
18:14:54:547,338,-82,,,,,,,,
18:14:56:546,338,-82,,,,,,,,
18:14:58:546,338,-82,,,,,,,,
18:15:00:542,338,-82,,,,,,,,
