Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:50:16:763,0.481,1.5864,9.7484,59.9232,-0.3079,0.2524,0.441,60.8221
17:50:16:791,-1.1916,1.7324,9.5067,60.6361,-0.3519,0.614,0.5974,174.4221
17:50:16:809,-1.1916,1.7324,9.5067,59.3547,-0.3519,0.614,0.5974,173.8489
17:50:16:829,-1.2514,2.2469,9.332,59.5003,-0.3519,0.614,0.5974,172.9456
17:50:16:855,-1.2491,2.4431,9.143,60.2877,-0.1186,-0.1263,0.1258,172.5989
17:50:16:870,-1.2538,2.5986,9.052,61.4067,-0.1479,-0.1642,0.149,172.1991
17:50:16:886,-1.1533,2.5795,9.2219,59.1553,-0.2004,-0.1239,0.1759,171.9528
17:50:16:905,-1.0816,2.5795,9.3488,60.9288,-0.2469,-0.064,0.1905,171.7099
17:50:16:925,-1.1462,2.5938,9.5402,59.8994,-0.3006,-0.0139,0.182,171.4756
17:50:16:944,-1.1366,2.5627,9.6574,59.7197,-0.3544,0.0239,0.1759,171.2615
17:50:16:973,-1.1055,2.4598,9.7699,59.4981,-0.3849,0.0887,0.1722,171.1199
17:50:16:981,-1.1055,2.3976,9.9637,59.7421,-0.38,0.1766,0.1502,170.9623
17:50:17:001,-1.2467,2.5364,9.8848,60.2633,-0.3128,0.2597,0.1111,170.7721
17:50:17:021,-1.6702,2.735,9.7723,60.1085,-0.2163,0.2854,0.072,170.3795
17:50:17:040,-1.7444,2.8714,9.6311,59.9523,-0.1393,0.2059,0.0732,170.0026
17:50:17:060,-1.7204,2.9073,9.2507,60.3017,-0.0575,0.0948,0.1136,169.612
17:50:17:081,-1.5553,2.936,8.5328,59.3589,0.0219,0.0142,0.1808,169.1919
17:50:17:103,-1.3161,2.8044,8.1021,58.6589,0.0134,-0.009,0.2528,168.7897
17:50:17:120,-1.1462,2.6034,8.4921,59.6055,-0.0929,0.0422,0.3103,168.4165
17:50:17:141,-1.1581,2.4622,8.942,60.7507,-0.187,0.0826,0.3274,168.0622
17:50:17:160,-1.2084,2.3402,9.2578,59.7321,-0.2187,0.0838,0.3261,167.7183
17:50:17:183,-1.2491,2.3043,9.4899,58.583,-0.2102,0.052,0.3176,167.3682
17:50:17:202,-1.0289,2.3521,9.2411,59.1323,-0.1723,0.0093,0.3176,167.0784
17:50:17:221,-1.0457,2.4287,9.2483,59.0897,-0.1442,0.0435,0.2858,166.8032
17:50:17:250,-0.8758,2.5484,9.1549,59.6828,-0.1308,0.0862,0.2125,166.6399
17:50:17:261,-0.938,2.5938,9.2865,60.2863,-0.0844,0.1326,0.1246,166.5383
17:50:17:282,-0.9643,2.5771,9.8273,58.1058,-0.0221,0.1571,0.0415,166.5373
17:50:17:300,-1.1605,2.4646,9.6694,60.9023,0.127,-0.0078,-0.0623,166.6702
17:50:17:320,-1.3998,2.6991,8.8558,59.3976,0.3041,-0.2986,-0.11,166.83
17:50:17:342,-1.2754,3.07,8.2409,59.9551,0.3493,-0.532,-0.0379,166.8885
17:50:17:360,-1.1198,3.3332,8.0542,60.3426,0.2443,-0.6126,0.0732,166.8478
17:50:17:383,-0.9452,3.3882,8.394,60.9605,0.072,-0.5808,0.1356,166.7766
17:50:17:401,-0.7107,3.3188,9.0975,60.8037,-0.0685,-0.4635,0.1905,166.6807
17:50:17:421,-0.4116,3.1992,9.9589,60.367,-0.1112,-0.3389,0.2467,166.5491
17:50:17:441,-0.4427,3.1059,10.5715,60.7204,-0.0795,-0.3316,0.2822,166.3452
17:50:17:461,-0.146,2.7015,11.3157,59.8244,-0.0233,-0.2913,0.342,166.179
17:50:17:481,1.4764,1.2443,12.4642,59.7794,0.083,-0.4073,0.3274,166.0474
17:50:17:502,1.5577,1.1246,12.2632,61.4997,0.1453,-0.7959,0.1233,166.772
17:50:17:520,0.3852,2.5699,11.2199,60.3276,0.2223,-1.1111,-0.0123,167.1289
17:50:17:542,0.2321,2.4072,10.8778,61.695,0.3408,-0.9828,0.408,166.9623
17:50:17:560,1.1533,2.0291,11.1194,60.7681,0.4923,-0.7543,1.1239,166.0986
17:50:17:584,2.2349,-0.5599,11.7727,61.3486,0.5204,-0.7348,1.5919,164.9644
17:50:17:599,3.1202,0.5001,10.7055,62.1034,0.2039,-1.1489,1.4196,164.123
17:50:17:619,4.1276,1.6941,11.7392,60.1505,-0.3287,-0.9852,0.8258,163.8904
17:50:17:640,4.6253,1.072,12.2776,59.5738,-0.9127,-0.9303,0.3237,164.1594
17:50:17:660,4.1755,0.6269,10.7988,61.9931,-0.8821,-1.6034,-0.1039,164.9569
17:50:17:680,3.3212,1.4261,8.8678,59.8352,-0.4826,-1.5533,-0.5144,166.0114
17:50:17:700,2.5555,2.735,7.7743,60.7672,-0.088,-0.9681,-0.5962,166.98
17:50:17:720,2.534,2.656,7.4249,59.9486,0.017,-0.3585,-0.2554,167.3794
17:50:17:739,3.7256,0.8829,6.9583,61.9423,-0.1442,-0.0701,0.1747,167.4102
17:50:17:759,4.4171,0.3087,6.9368,60.6884,-0.446,0.0117,0.2211,167.4485
17:50:17:779,4.1539,0.7681,8.4826,60.4323,-0.7233,0.1534,-0.0733,167.6951
17:50:17:799,4.0989,1.0552,10.2772,59.3931,-0.7209,0.0997,-0.3262,168.1886
17:50:17:820,3.6945,1.0552,10.5667,61.3462,-0.2933,-0.1642,-0.4875,168.8336
17:50:17:840,3.8883,0,8.2457,59.4049,0.2235,-0.9657,-0.6268,169.8549
17:50:17:861,3.941,0.0455,5.8792,60.4996,0.524,-1.5154,-0.9615,171.4265
17:50:17:881,3.2853,0.6987,5.5442,60.1621,0.5094,-1.4409,-1.3757,173.4311
17:50:17:903,2.7039,1.0217,5.3001,61.3838,0.3151,-1.2137,-1.7764,175.7944
17:50:17:926,3.338,1.151,4.9747,61.7354,0.0011,-1.0096,-2.1332,178.6418
17:50:17:952,0.3613,2.5795,5.3504,60.3491,-0.9383,-0.8875,-2.5266,184.7224
17:50:17:968,0.2393,3.0485,5.9462,60.8485,-1.5859,-0.2876,-2.0391,186.963
17:50:17:982,0.8782,3.0508,6.2118,61.695,-2.0782,0.4051,-1.5003,188.4628
17:50:18:010,3.3858,3.9434,10.9687,60.0451,-2.1759,1.0758,-1.1338,189.5206
17:50:18:020,3.9099,3.5749,12.7872,58.7736,-1.438,0.9292,-1.0507,190.5454
17:50:18:039,1.8425,1.2993,10.4231,59.0362,-0.1137,0.6995,-0.8271,191.1761
17:50:18:059,0.8997,0.1268,10.739,60.9797,0.9846,1.2933,-0.1124,190.7565
17:50:18:080,1.7348,-0.6054,13.5936,60.9796,1.5259,2.1546,0.6279,189.3203
17:50:18:100,2.2684,-2.3139,15.3188,60.9796,1.835,2.1803,0.5803,187.9282
17:50:18:119,0.8853,-0.7537,12.0239,60.9796,2.2161,1.4997,-0.1662,187.4891
17:50:18:139,0.414,1.8808,9.2171,60.9796,2.0463,1.5059,-0.7233,187.6584
17:50:18:160,-0.3757,2.3019,8.3773,60.9797,1.0543,1.7392,-0.5779,187.5076
17:50:18:180,-0.8207,2.0052,10.1982,60.4607,0.0378,1.3531,-0.3104,187.1445
17:50:18:201,-1.6319,1.6534,12.5169,60.3589,-0.705,1.0441,-0.1002,186.6581
17:50:18:219,-2.0698,1.1964,13.5195,60.3549,-0.8382,0.972,0.1575,185.945
17:50:18:239,-1.3711,0.9045,12.0622,60.0636,-0.4338,1.0856,0.4422,185.0266
17:50:18:260,-0.2656,0.9811,10.2724,59.7592,-0.0196,1.0929,0.5974,184.0327
17:50:18:279,0.0502,1.1198,9.6574,60.929,0.0586,0.9072,0.4935,183.2708
17:50:18:299,0.067,1.5673,9.1908,58.9212,-0.1015,0.4662,0.2748,182.8525
17:50:18:319,0.0455,1.8975,8.9276,58.5615,-0.3275,-0.003,0.1124,182.7618
17:50:18:339,-0.3757,2.1607,9.4397,58.2726,-0.4472,-0.2497,0.0256,182.7938
17:50:18:360,-1.127,2.3378,9.3392,58.22,-0.347,-0.2888,0.039,182.7516
17:50:18:381,-1.0648,2.4526,8.1499,59.1663,-0.0599,-0.2571,0.138,182.6024
17:50:18:400,-0.2489,3.015,5.5681,59.1239,0.2345,-0.0054,0.276,182.3665
17:50:18:419,-0.6054,3.192,5.3121,58.22,0.1612,0.2768,0.3249,181.5986
17:50:18:441,-0.9021,3.1896,5.5466,58.5513,0.061,0.5725,0.4263,180.9202
17:50:18:460,-0.8614,2.881,6.3673,59.5016,-0.0477,0.7545,0.5729,180.0435
17:50:18:481,-0.4068,2.5531,7.2646,57.9573,-0.1137,0.7484,0.6915,179.0665
17:50:18:500,0.6508,2.1559,7.4106,61.2776,-0.0868,0.6445,0.7147,178.1734
17:50:18:519,1.395,2.2277,7.0301,59.2456,-0.0233,0.6262,0.5815,177.4846
17:50:18:540,1.3089,2.333,7.0086,58.6049,-0.0257,0.7093,0.3335,177.0172
17:50:18:559,1.4836,2.613,7.133,57.6205,-0.0941,0.8681,0.0977,176.7825
17:50:18:579,0.9715,2.814,8.3342,58.2485,-0.1821,1.2408,-0.1442,176.6954
17:50:18:602,-1.4285,2.79,11.074,58.2165,-0.2676,1.6293,-0.4142,176.6779
17:50:18:619,-3.1705,3.338,12.0718,59.7301,-0.2456,1.5291,-0.5474,176.772
17:50:18:640,-3.4529,3.9266,11.7296,58.22,-0.2016,1.0587,-0.4655,176.8911
17:50:18:662,-3.125,4.0319,11.0118,59.743,-0.2823,0.6384,-0.3189,176.985
