Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:34:44:352,-1.0504,2.7733,9.4301,57.7256,0.1294,0.2915,0.4899,148.4189
17:34:44:383,-1.1174,2.79,9.1789,57.9483,0.0329,0.5273,0.2773,166.4971
17:34:44:399,-1.1174,2.79,9.1789,57.5263,0.0329,0.5273,0.2773,166.2681
17:34:44:418,-2.3521,1.3448,10.9352,56.8957,0.0329,0.5273,0.2773,165.2436
17:34:44:437,-1.407,0.3326,13.0744,57.6014,-0.8027,0.7252,0.6108,166.8653
17:34:44:455,-0.8375,0.0287,13.0193,54.7691,-0.6488,0.4283,0.5326,168.0957
17:34:44:476,-1.0289,0.4451,10.8108,57.5938,-0.2823,0.052,0.3115,168.2733
17:34:44:495,-1.5553,1.005,9.2267,58.2514,0.0231,-0.0445,0.1392,167.7588
17:34:44:513,-1.8736,1.4213,8.3031,57.277,0.1587,0.0484,0.0879,167.0638
17:34:44:534,-2.0913,1.675,7.9059,56.8246,0.1942,0.1644,0.1075,166.1514
17:34:44:554,-2.3091,1.8927,8.1045,57.2028,0.1453,0.2695,0.1685,165.1433
17:34:44:574,-2.3785,2.0124,8.5974,57.2641,0.0451,0.2414,0.2455,164.1764
17:34:44:605,-2.0506,1.9597,9.119,55.7909,-0.0441,0.1595,0.3408,163.4569
17:34:44:613,-1.7013,1.7898,9.4205,54.7126,-0.1039,0.1168,0.43,162.8807
17:34:44:635,-1.2227,1.4859,9.6742,56.775,-0.209,0.096,0.4838,162.5364
17:34:44:654,-0.548,1.1055,10.4231,58.2349,-0.3751,0.0826,0.474,162.5319
17:34:44:674,0.0287,0.7681,11.3922,57.7817,-0.4643,0.0679,0.3787,162.8919
17:34:44:711,0.189,0.7178,11.8158,56.9129,-0.3458,0.0227,0.1979,163.4116
17:34:44:715,-0.3661,1.1701,10.7342,58.1962,-0.055,-0.1019,-0.0257,163.7891
17:34:44:745,-0.8351,1.5242,9.3344,58.3632,0.2064,-0.2119,-0.1845,164.0876
17:34:44:754,-0.9356,1.6893,8.4658,57.4053,0.3115,-0.1813,-0.248,164.3275
17:34:44:774,-1.194,1.7276,8.2433,57.0609,0.2858,-0.1117,-0.2908,164.5196
17:34:44:809,-1.529,1.8161,8.5017,58.4568,0.1844,-0.0726,-0.3226,164.6749
17:34:44:814,-1.7563,1.809,8.8558,58.8192,0.0989,-0.0653,-0.3287,164.7793
17:34:44:840,-1.8616,1.8114,8.9492,57.4139,0.072,-0.0689,-0.3165,164.8932
17:34:44:856,-2.1368,1.8257,8.9133,56.2777,0.0683,-0.0433,-0.3104,164.9414
17:34:44:874,-2.2732,1.8425,9.0999,57.1355,0.0451,-0.009,-0.2932,164.9582
17:34:44:893,-2.1703,1.864,8.8822,57.9266,0.0415,-0.0127,-0.2578,164.9913
17:34:44:928,-2.1918,1.8305,8.2337,58.2171,0.0622,0.0068,-0.2102,164.924
17:34:44:934,-2.4431,1.7946,8.193,56.3999,-0.0099,0.1119,-0.1711,164.7804
17:34:44:959,-1.8401,1.3495,10.4447,58.2907,-0.3006,0.3513,-0.0795,164.6846
17:34:44:973,-1.742,1.5673,10.7701,56.1753,-0.2884,0.1815,-0.1259,164.7775
17:34:44:999,-1.9071,2.0387,9.5091,57.7077,-0.121,-0.0836,-0.1857,164.8688
17:34:45:026,-1.8664,2.4215,8.3581,56.8896,0.0121,-0.1569,-0.1735,164.8813
17:34:45:034,-1.8329,2.5268,8.3988,57.5815,-0.0453,-0.0054,-0.1161,164.8077
17:34:45:056,-1.5099,2.5555,9.1214,57.6606,-0.2261,0.063,-0.0697,164.7859
17:34:45:074,-1.7013,2.4598,9.9589,57.6288,-0.3934,-0.003,-0.0623,164.7468
17:34:45:096,-1.5601,2.5029,10.3561,58.1962,-0.446,-0.163,-0.0379,164.7294
17:34:45:123,-1.395,2.3641,10.0475,57.6143,-0.402,-0.2998,-0.0001,164.6982
17:34:45:140,-1.3854,2.3689,10.3537,57.3165,-0.4032,-0.2949,-0.011,164.6855
17:34:45:154,-1.4429,2.4024,10.4303,56.1698,-0.3825,-0.284,-0.0416,164.6762
17:34:45:175,-1.4142,2.3402,10.4184,57.1405,-0.2994,-0.2766,-0.0526,164.6912
17:34:45:215,-1.4979,2.3354,10.0714,55.5638,-0.1674,-0.2962,-0.0636,164.6913
17:34:45:216,-1.5816,2.3761,9.6048,56.3334,-0.0221,-0.3279,-0.0697,164.7004
17:34:45:236,-1.6391,2.5244,8.8128,58.2514,0.1026,-0.3438,-0.0697,164.6394
17:34:45:257,-1.7563,2.6632,8.2552,56.8068,0.1563,-0.3096,-0.0538,164.525
17:34:45:273,-1.6822,2.6871,8.2337,57.1316,0.1038,-0.2595,-0.0159,164.3727
17:34:45:294,-1.5075,2.5651,8.4945,56.8068,0.0073,-0.2412,0.0195,164.2371
17:34:45:317,-1.3543,2.4048,8.8367,57.9482,-0.0685,-0.251,0.0403,164.1009
17:34:45:334,-1.0768,2.2469,9.0856,57.2008,-0.1027,-0.2656,0.0415,163.998
17:34:45:353,-1.0816,2.2612,9.0927,55.2894,-0.099,-0.2876,0.0109,163.9103
17:34:45:374,-1.1222,2.3617,9.0042,58.3881,-0.0892,-0.2986,-0.0245,163.8452
17:34:45:396,-0.9739,2.3019,8.8247,59.1581,-0.0819,-0.2791,-0.0269,163.7328
17:34:45:417,-0.5958,2.2086,9.1765,58.481,-0.1112,-0.1703,-0.0367,163.7868
17:34:45:437,-0.5408,2.0219,9.8895,59.73,-0.1369,-0.1153,-0.0623,163.7064
17:34:45:455,-0.4953,1.9717,10.4782,57.7969,-0.1051,-0.0775,-0.1014,163.8544
17:34:45:474,-0.4786,2.1033,10.7462,58.3881,-0.0306,-0.0885,-0.1711,164.0059
17:34:45:498,-0.6413,2.3306,11.0166,58.5325,0.0451,-0.1312,-0.2456,164.2097
17:34:45:515,-0.95,2.7135,11.2702,58.7756,0.1074,-0.2546,-0.3042,164.4821
17:34:45:554,-0.8782,2.9408,10.6265,58.4035,0.1563,-0.5307,-0.2822,164.9376
17:34:45:568,-0.4857,2.4526,11.2534,56.2454,-0.0697,-0.7812,-0.0489,165.0573
17:34:45:586,0.6126,0.5767,13.3519,57.0958,-0.3947,-0.8178,0.0378,165.2356
17:34:45:604,0.737,0.5982,14.1129,57.7166,-0.7868,-1.6889,-0.347,165.9064
17:34:45:626,1.474,1.2586,12.6963,59.0909,-0.4435,-2.8703,-0.8259,167.2042
17:34:45:643,0.6317,1.9023,9.9565,57.5811,0.6841,-2.4672,-0.9334,168.4473
17:34:45:661,1.8042,1.3663,6.2907,59.2234,1.8655,-1.3762,-0.6011,169.3538
17:34:45:682,3.1585,0.6556,5.1159,60.2579,2.061,-0.6822,-0.5022,170.2275
17:34:45:701,1.3137,1.6726,6.9416,58.9216,1.1227,-0.6664,-0.8723,171.3132
17:34:45:722,0.9476,2.333,11.1936,59.3182,0.0011,-0.9657,-1.1411,172.6539
17:34:45:739,2.1176,-0.1292,11.3707,58.5309,-0.0636,-1.1978,-1.1191,174.1238
17:34:45:765,-0.4211,3.3691,7.6427,59.7995,0.8576,-0.841,-1.3,175.5343
17:34:45:779,-0.1842,3.4887,8.1882,58.6776,1.2998,0.3648,-0.7221,175.9714
17:34:45:798,2.2325,3.0221,8.1165,60.8452,1.4012,1.1454,0.1087,175.4843
17:34:45:818,4.3645,2.3139,5.5753,62.1318,1.097,0.4466,0.5033,175.0519
17:34:45:837,2.5962,4.0439,3.9912,61.5795,0.1954,-0.4733,0.1624,175.153
17:34:45:855,3.6012,4.8407,4.4578,61.6099,-1.1815,-1.0903,-0.0147,175.7357
17:34:45:880,4.386,2.01,11.4401,61.0903,-2.5901,-0.9535,0.1343,176.0726
17:34:45:900,3.5175,1.34,14.1272,59.9948,-2.8516,-0.863,-0.0856,176.3367
17:34:45:913,2.4646,1.2873,11.7823,61.5753,-1.5797,-1.3505,-0.4508,177.0252
17:34:45:932,1.9095,2.2421,7.9992,61.7406,0.0317,-1.1062,-0.4289,177.6454
17:34:45:953,1.4142,3.4911,3.9912,62.1886,1.119,-0.3988,-0.1638,177.9012
17:34:45:974,0.9858,2.4933,3.1609,60.5204,1.2094,0.2572,0.1795,177.5756
17:34:46:002,1.5697,-0.9715,3.0173,60.8963,0.215,0.2841,0.2797,177.1747
17:34:46:013,1.3974,-0.0526,4.118,61.1596,-1.0006,0.5028,-0.0782,177.0639
17:34:46:034,1.4931,2.0076,7.87,60.0276,-1.7141,1.1968,-0.5706,177.2997
17:34:46:054,1.1486,5.6662,12.0335,60.9089,-1.6457,1.9139,-0.7196,177.5609
17:34:46:073,1.6917,6.6784,10.4088,61.8739,-1.1094,1.6549,-0.3104,177.5618
17:34:46:093,2.7015,5.8983,7.9681,60.5667,-0.6121,1.1259,0.4801,176.9066
17:34:46:115,3.0221,4.7593,7.7336,61.0002,-0.3763,1.1186,1.1068,175.6121
17:34:46:138,2.4096,3.0173,8.5615,60.3966,-0.2639,1.3031,1.1948,174.1503
17:34:46:153,0.9356,1.608,9.3512,59.4292,-0.2151,1.5071,0.9003,172.8802
17:34:46:172,-0.7609,2.199,10.873,60.9776,-0.2725,1.617,0.7195,171.6772
17:34:46:193,-1.6702,1.6534,9.8776,61.5651,-0.3397,1.6036,0.8576,170.3052
17:34:46:213,-1.7372,1.3208,11.5526,62.0683,-0.2456,1.9848,1.0555,168.7018
17:34:46:233,-2.2205,0.7011,15.3858,61.7824,0.105,2.3953,0.9798,167.1724
17:34:46:253,-2.3928,-0.2106,12.5264,62.0323,0.5363,1.8724,0.8038,165.9171
17:34:46:273,-2.4885,-0.8231,11.2893,63.4821,0.7904,1.6378,0.7025,164.8167
17:34:46:293,-1.8712,-1.4429,10.6481,60.7503,0.8014,1.8626,0.5277,163.9506
17:34:46:314,-2.8953,-0.5097,11.153,62.9817,0.5387,1.7832,0.0329,163.5702
