Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:39:47:857,-0.5288,1.7515,9.2148,82.9545,-0.1357,0.3611,-0.2041,64.7531
17:39:47:880,-0.5288,1.7515,9.2148,81.4888,0.1196,1.1601,-0.0599,121.9357
17:39:47:907,-0.5288,1.7515,9.2148,82.6467,0.1196,1.1601,-0.0599,122.616
17:39:47:927,-0.7226,1.7061,9.6191,80.6449,0.1196,1.1601,-0.0599,123.4304
17:39:47:937,-0.7609,1.7276,9.6024,83.3044,0.0109,0.0154,-0.0526,123.7454
17:39:47:956,-0.6485,1.6941,9.5522,81.031,0.0207,0.0484,-0.0428,124.1517
17:39:47:976,-0.6197,1.6439,9.5952,81.817,0.0097,0.0508,-0.0477,124.6317
17:39:47:994,-0.7178,1.6295,9.612,81.9599,-0.0074,0.0398,-0.066,124.907
17:39:48:016,-0.7944,1.7013,9.6239,82.0544,-0.0025,0.03,-0.0746,124.9152
17:39:48:034,-0.8231,1.6678,9.6383,80.682,0.0048,0.0471,-0.066,124.9547
17:39:48:052,-0.792,1.6032,9.6287,82.6658,0.0024,0.0606,-0.0599,125.0584
17:39:48:074,-0.8016,1.6343,9.6814,83.1563,-0.0013,0.0642,-0.0697,125.1315
17:39:48:092,-0.9356,1.718,9.6742,82.3511,0.0048,0.063,-0.0758,125.0484
17:39:48:110,-0.8901,1.7228,9.5186,82.6977,0.0134,0.0496,-0.0709,124.9542
17:39:48:129,-0.9188,1.7204,9.5474,81.682,0.0036,0.0484,-0.0636,124.8836
17:39:48:149,-0.9308,1.718,9.6072,81.4332,-0.0099,0.0532,-0.0513,124.8592
17:39:48:167,-0.9954,1.6798,9.5282,81.682,-0.0123,0.0496,-0.0452,124.7774
17:39:48:197,-1.0935,1.6798,9.5426,80.9033,-0.0135,0.0569,-0.0428,124.6719
17:39:48:210,-1.1103,1.7061,9.6646,81.067,-0.0159,0.0667,-0.0403,124.6312
17:39:48:236,-1.0552,1.6893,9.5928,81.1652,-0.0025,0.0544,-0.033,124.6024
17:39:48:257,-0.9619,1.7803,9.1502,82.0544,0.0244,0.0105,-0.0355,124.4822
17:39:48:273,-1.0313,1.8903,8.8295,82.9875,0.0244,-0.003,-0.0367,124.2078
17:39:48:287,-1.1294,1.8831,8.997,81.0671,-0.0159,0.0667,-0.0208,123.9494
17:39:48:307,-1.2586,1.8185,9.2267,80.979,-0.0624,0.1449,0.0061,123.7278
17:39:48:327,-1.4189,1.7324,9.3559,81.6821,-0.1064,0.1779,0.0268,123.4792
17:39:48:351,-1.6798,1.7228,9.6861,81.2536,-0.1589,0.1876,0.0415,123.1591
17:39:48:383,-2.0722,1.6869,9.8776,80.2767,-0.1772,0.2023,0.0574,122.7608
17:39:48:386,-2.4933,1.6917,10.0188,82.5491,-0.1344,0.2182,0.094,122.2722
17:39:48:412,-2.6991,1.6654,9.8058,80.2824,-0.0599,0.1913,0.171,121.6788
17:39:48:426,-2.6991,1.7946,9.3129,80.5832,-0.0037,0.0764,0.2675,120.9297
17:39:48:448,-2.735,1.9549,8.54,81.5862,0.006,-0.0152,0.3518,119.9879
17:39:48:480,-2.6536,2.077,8.1093,80.7983,-0.0392,-0.009,0.4483,118.9629
17:39:48:487,-2.4335,1.9478,8.1236,82.5004,-0.143,0.0789,0.5571,117.9441
17:39:48:508,-2.0674,1.8233,8.5591,81.7913,-0.2701,0.162,0.6242,116.9696
17:39:48:527,-1.5984,1.6343,8.6405,82.3272,-0.358,0.096,0.6291,116.1334
17:39:48:550,-1.3831,1.7635,8.418,84.2305,-0.391,-0.0653,0.5448,115.369
17:39:48:571,-1.2347,1.9454,8.6118,83.8207,-0.402,-0.1581,0.4593,114.7023
17:39:48:588,-1.3639,2.2325,8.875,84.1537,-0.391,-0.2962,0.4337,113.9937
17:39:48:608,-1.6367,2.68,9.2746,83.9864,-0.3678,-0.4684,0.4214,113.1341
17:39:48:627,-1.474,2.814,10.0522,84.8155,-0.2664,-0.4147,0.485,112.2543
17:39:48:661,-1.2514,2.6848,10.2221,85.0399,-0.0648,-0.2326,0.6023,111.3147
17:39:48:668,0.0814,2.4814,9.7507,84.8954,-0.0013,-0.5784,0.7037,109.6393
17:39:48:692,-0.055,2.8546,9.2148,85.2755,-0.2359,-0.8838,0.5827,108.8954
17:39:48:716,0.0335,2.9503,8.6189,87.6665,-0.4069,-0.8557,0.5729,108.0771
17:39:48:727,0.0072,3.0508,8.1882,87.6471,-0.5266,-0.5784,0.579,107.1477
17:39:48:748,-0.1603,3.0006,8.3773,87.8707,-0.5645,-0.0347,0.5131,106.2328
17:39:48:768,0.0838,2.3904,8.6955,85.9586,-0.4888,0.4992,0.463,105.4441
17:39:48:786,0.2058,1.9573,9.3942,87.9764,-0.3788,0.7325,0.5265,104.7141
17:39:48:807,0.8949,1.9286,10.2341,88.1315,-0.1992,0.6592,0.7965,103.7702
17:39:48:828,1.4644,1.1725,10.7653,89.1878,0.0622,0.5322,0.9944,102.8857
17:39:48:852,1.0193,0.9906,11.2152,88.5877,0.3371,0.3733,0.7648,102.3734
17:39:48:869,0.67,1.7492,10.5524,88.2517,0.6242,0.0337,0.474,102.0175
17:39:48:886,1.8592,1.2754,8.4802,87.394,0.7672,-0.1752,0.4251,101.8579
17:39:48:907,2.4455,0.3326,7.0493,88.9884,0.6535,0.267,0.3139,101.9425
17:39:48:927,2.4191,1.3687,7.1163,86.3397,0.4288,1.2456,-0.1149,102.0742
17:39:48:947,-0.3422,3.6778,13.8353,86.2577,0.2052,2.3024,-0.595,102.1591
17:39:48:970,-1.541,3.6156,12.3948,88.3082,0.0586,1.8418,-0.7331,102.3625
17:39:48:987,-1.7252,3.4169,11.7775,86.5928,0.0512,1.0208,-0.5474,102.5531
17:39:49:007,-1.4548,3.6826,11.6626,86.8713,0.182,0.7435,-0.3104,102.5583
17:39:49:027,-1.5984,4.2449,11.5238,86.4464,0.2052,0.6946,-0.2077,102.2938
17:39:49:048,-1.9741,4.8335,11.2199,86.0973,0.1844,0.559,-0.1393,101.8344
17:39:49:068,-2.1488,4.252,11.854,86.4464,0.1514,0.6287,-0.0123,101.4264
17:39:49:088,-2.3306,2.5675,11.8349,84.9925,0.2247,0.7643,0.1258,101.1954
17:39:49:106,-2.4048,1.9119,11.8134,86.9494,0.3054,0.862,0.1575,101.0504
17:39:49:139,-2.6345,1.8042,12.4977,85.8084,0.2785,0.5126,-0.0123,101.2643
17:39:49:153,-2.5436,1.6917,10.9591,87.445,0.3921,-0.0384,-0.0795,101.6082
17:39:49:168,-1.7563,1.7252,9.2937,86.8714,0.5363,-0.5185,-0.099,102.0816
17:39:49:185,-1.2682,2.1631,7.9394,84.4586,0.5265,-0.7433,-0.1161,102.4302
17:39:49:205,-1.7228,2.144,8.1763,88.0193,0.3432,-0.7665,-0.1808,102.8779
17:39:49:226,-1.9956,1.5147,8.7673,88.2623,0.0647,-0.9632,-0.1833,103.5137
17:39:49:245,-0.938,0.9045,8.8343,86.3306,-0.2114,-1.3493,-0.1271,104.3365
17:39:49:266,-0.3541,1.1821,8.5663,81.3295,-0.3458,-1.4336,-0.2126,105.1924
17:39:49:285,-0.6437,1.2634,8.5161,87.5265,-0.3092,-1.144,-0.3702,106.0536
17:39:49:305,-0.5767,0.7059,8.5089,84.6844,-0.2212,-0.8105,-0.3006,106.8531
17:39:49:325,0.0191,0.7059,8.3055,85.8532,-0.0257,-0.3463,-0.2041,107.4525
17:39:49:348,0.3613,0.5719,7.7671,84.602,0.3054,0.2512,-0.1821,107.878
17:39:49:369,0.1484,0.5862,7.0875,83.72,0.6096,0.7961,-0.2627,108.2265
17:39:49:388,-0.0287,1.3352,6.8483,83.2939,0.7452,1.0892,-0.3751,108.4894
17:39:49:407,-0.9858,1.6822,6.2692,81.3743,0.7391,1.176,-0.4594,108.6694
17:39:49:428,-1.9071,2.0052,5.8911,79.7048,0.5986,1.1662,-0.4447,108.7174
17:39:49:449,-1.9932,1.876,5.8624,79.8861,0.3322,1.1174,-0.2786,108.6016
17:39:49:469,-1.4213,1.5697,5.4796,80.1904,-0.005,0.9866,-0.1246,108.4269
17:39:49:487,-1.6845,1.8329,8.0758,81.4888,-0.4533,0.7826,-0.154,108.435
17:39:49:507,-2.0076,1.2993,8.1978,82.1728,-0.6879,0.6226,-0.2981,108.708
17:39:49:532,-2.9169,1.5673,8.6788,79.5002,-0.6134,0.5322,-0.4399,109.1162
17:39:49:550,-3.1944,1.8688,8.0399,80.8904,-0.4912,0.4747,-0.4411,109.4523
17:39:49:568,-3.7543,1.9406,7.6307,81.4982,-0.6085,0.3196,-0.4313,109.7509
17:39:49:588,-5.7236,1.7515,9.5593,80.2132,-1.1619,0.388,-0.2639,110.1114
17:39:49:609,-6.0586,1.1246,10.0475,82.3943,-1.1546,0.5847,-0.0489,110.0049
17:39:49:633,-5.1278,-0.0838,9.3033,83.4775,-1.0422,0.6617,0.1575,109.8613
17:39:49:651,-4.6086,-0.5934,8.3055,82.9223,-0.9872,0.6995,0.1185,109.8249
17:39:49:667,-5.5059,-0.6389,8.4251,83.3905,-1.0483,0.8266,-0.0917,109.9753
17:39:49:687,-5.8696,-1.5673,11.1123,82.5567,-1.1045,1.1027,-0.2456,110.493
17:39:49:708,-5.671,-2.4814,11.6866,82.6978,-1.1302,0.6629,-0.3556,111.3145
17:39:49:729,-6.1185,-2.2158,12.5073,83.8483,-1.2755,-0.0995,-0.5816,112.3707
17:39:49:750,-7.7886,-0.7705,11.5214,86.2665,-1.2829,-0.6321,-0.7685,113.2691
17:39:49:768,-7.3866,-0.6126,9.9446,85.6624,-1.1045,-0.6517,-0.4716,113.7322
17:39:49:790,-6.3649,-0.8136,8.9037,85.2334,-0.8821,-0.3426,0.0036,113.6952
17:39:49:805,-4.8981,-1.2036,7.736,86.7058,-0.6977,0.008,0.3689,113.3214
17:39:49:910,-3.5892,-1.2275,6.1974,85.7346,-0.5278,0.366,0.5241,112.8496
17:39:49:918,-2.6297,-1.1151,4.5392,85.7786,-0.3678,0.9304,0.4886,112.4895
17:39:49:919,-1.9454,-1.048,3.3308,85.7164,-0.297,1.7099,0.3115,112.4261
17:39:49:919,-2.2086,-0.9045,2.6536,84.6702,-0.3544,2.5382,0.0171,112.8155
17:39:49:920,-3.3428,-0.7968,2.802,83.6483,-0.4729,3.3604,-0.3165,113.7487
17:39:49:929,-4.3573,-0.9715,3.0485,81.0268,-0.5889,4.0153,-0.5291,115.1773
17:39:49:946,-5.2259,-1.5051,3.6036,78.1331,-0.7282,4.4319,-0.7294,117.2908
17:39:49:966,-6.0993,-2.1751,4.4578,75.9989,-1.1008,4.2645,-1.0263,120.3272
17:39:49:990,-7.8006,-1.7922,6.5611,77.3225,-1.6408,3.3641,-1.2987,123.8812
17:39:50:023,-9.1884,-1.407,8.729,74.6205,-1.9451,2.3232,-1.3085,127.2142
17:39:50:025,-9.0018,-1.7133,8.9731,76.4527,-1.6469,1.5523,-0.931,129.6599
17:39:50:049,-6.2716,-2.948,4.4865,76.3892,-0.2982,1.446,-0.3421,131.5761
17:39:50:066,-6.4845,-3.3787,3.716,77.3102,-0.2872,1.3703,-0.5144,133.5688
