Time,Meg
15:39:38:316,49.7782
15:39:38:330,49.7497
15:39:38:351,49.832
15:39:38:370,49.7497
15:39:38:392,49.9216
15:39:38:411,50.1058
15:39:38:430,50.0253
15:39:38:450,50.1044
15:39:38:471,50.1577
15:39:38:491,50.0744
15:39:38:510,50.233
15:39:38:531,50.4836
15:39:38:551,50.6774
15:39:38:571,50.6793
15:39:38:591,50.4869
15:39:38:611,50.3757
15:39:38:633,50.4576
15:39:38:651,50.1537
15:39:38:671,50.1617
15:39:38:691,49.994
15:39:38:711,50.0478
15:39:38:731,50.1359
15:39:38:751,50.1446
15:39:38:771,50.4666
15:39:38:793,50.6518
15:39:38:811,50.6675
15:39:38:831,50.6503
15:39:38:851,50.5083
15:39:38:871,50.5073
15:39:38:892,50.4866
15:39:38:911,50.384
15:39:38:931,50.0915
15:39:38:951,50.2497
15:39:38:970,50.3024
15:39:38:991,50.3705
15:39:39:011,50.4829
15:39:39:031,50.316
15:39:39:051,50.0355
15:39:39:071,49.9558
15:39:39:091,49.8748
15:39:39:114,50.0492
15:39:39:132,50.1534
15:39:39:151,50.2971
15:39:39:171,50.2733
15:39:39:191,50.2521
15:39:39:211,50.3722
15:39:39:231,50.389
15:39:39:251,50.4194
15:39:39:271,50.3245
15:39:39:291,50.152
15:39:39:312,49.7667
15:39:39:332,49.8994
15:39:39:351,49.9632
15:39:39:371,49.8442
15:39:39:393,49.9861
15:39:39:413,49.9776
15:39:39:432,50.1388
15:39:39:452,50.5797
15:39:39:472,50.7781
15:39:39:492,50.816
15:39:39:512,50.565
15:39:39:532,50.1852
15:39:39:552,50.0964
15:39:39:572,50.0819
15:39:39:596,50.1959
15:39:39:611,50.2112
15:39:39:634,49.9504
15:39:39:651,49.9174
15:39:39:671,49.7333
15:39:39:692,49.7408
15:39:39:711,49.6791
15:39:39:731,49.6658
15:39:39:752,49.4947
15:39:39:771,49.6417
15:39:39:792,49.6164
15:39:39:811,49.4881
15:39:39:834,49.5502
15:39:39:856,49.4025
15:39:39:872,49.2082
15:39:39:893,49.0789
15:39:39:911,49.1268
15:39:39:931,49.4775
15:39:39:951,49.5133
15:39:39:971,49.6498
15:39:39:992,49.805
15:39:40:011,49.6024
15:39:40:030,49.2689
15:39:40:051,49.22
15:39:40:071,49.2423
15:39:40:091,49.3746
15:39:40:111,49.7156
15:39:40:131,49.2866
15:39:40:154,49.3054
15:39:40:171,48.9823
15:39:40:191,48.6182
15:39:40:211,48.6971
15:39:40:231,48.9219
15:39:40:251,48.8694
15:39:40:271,49.0661
15:39:40:291,49.0474
15:39:40:331,48.889
15:39:40:331,48.8734
15:39:40:350,48.9191
15:39:40:370,48.8842
15:39:40:393,48.8839
15:39:40:411,49.0923
15:39:40:431,48.9227
15:39:40:452,48.7501
15:39:40:471,48.6237
15:39:40:492,48.5598
15:39:40:511,48.2617
15:39:40:531,48.5367
15:39:40:552,48.6108
15:39:40:571,48.419
15:39:40:592,48.6474
15:39:40:611,48.4317
15:39:40:632,48.2266
