Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:36:15:541,-2.1727,3.5007,9.7388,72.1912,0.0794,-0.2869,-0.1324,0.0199
17:36:15:541,-2.1727,3.5007,9.7388,71.0315,0.0794,-0.2869,-0.1324,0.0211
17:36:15:542,-2.2349,3.8931,8.1308,71.3856,0.0794,-0.2869,-0.1324,0.0315
17:36:15:549,-2.4407,3.8979,7.9059,70.3187,0.0672,-0.0609,-0.1482,0.0351
17:36:15:572,-2.5627,3.9075,7.9537,70.9546,-0.1209,0.1101,-0.1153,0.035
17:36:15:586,-2.3019,3.9386,8.26,72.3047,-0.2382,0.137,-0.0774,0.0359
17:36:15:605,-1.9214,3.862,8.674,70.5592,-0.2627,0.0271,-0.0798,0.038
17:36:15:625,-2.0148,3.716,9.3416,72.5318,-0.204,-0.1965,-0.1568,0.0385
17:36:15:647,-2.2875,3.5557,9.6168,71.8205,-0.0672,-0.4299,-0.2484,0.0385
17:36:15:666,-2.4837,3.5701,9.2387,71.9106,0.1564,-0.5288,-0.2496,0.0403
17:36:15:685,-2.5603,3.7041,8.3892,72.6139,0.358,-0.4384,-0.169,0.0442
17:36:15:705,-2.3689,3.8548,7.5996,71.8965,0.358,-0.3285,-0.0652,0.0493
17:36:15:726,-2.0459,3.9721,7.724,70.6442,0.1515,-0.2283,0.0045,0.0537
17:36:15:746,-1.8114,3.9625,8.4467,72.5317,-0.1197,-0.166,0.0057,0.0556
17:36:15:766,-1.742,3.8907,9.0186,71.6746,-0.2749,-0.1171,-0.0139,0.0557
17:36:15:785,-1.8808,3.8764,9.0592,71.75,-0.2822,-0.0536,-0.0322,0.0549
17:36:15:806,-1.8736,3.9314,8.9922,72.1392,-0.2345,-0.0181,-0.0212,0.0543
17:36:15:826,-2.0291,3.9099,9.3703,73.4024,-0.2175,-0.0597,-0.0078,0.0535
17:36:15:847,-2.1248,3.7831,9.4421,71.8524,-0.1869,-0.1452,-0.0017,0.0529
17:36:15:868,-1.9262,3.7807,9.2626,72.4445,-0.0745,-0.1305,0.0509,0.0536
17:36:15:887,-1.8114,3.8907,8.7027,71.8524,0.0489,-0.0902,0.0863,0.0555
17:36:15:907,-1.651,3.8883,8.3629,71.6224,0.1014,-0.0878,0.0643,0.0581
17:36:15:927,-1.8042,3.8189,8.8199,73.2117,-0.0599,-0.1257,-0.0432,0.0599
17:36:15:947,-1.6965,3.6658,8.9348,71.387,-0.1099,-0.1134,-0.0505,0.0606
17:36:15:973,-1.7276,3.7448,8.9348,73.3316,-0.0855,-0.0621,-0.0542,0.0608
17:36:15:986,-1.7827,3.74,8.741,74.3116,-0.0794,-0.0487,-0.0713,0.0607
17:36:16:005,-2.0818,3.8118,9.0592,71.6746,-0.1173,-0.0475,-0.0688,0.06
17:36:16:026,-2.1918,3.7352,9.1573,72.8358,-0.1356,-0.0621,-0.0432,0.0591
17:36:16:048,-1.9765,3.862,9.064,71.6746,-0.0733,-0.0242,0.0264,0.059
17:36:16:069,-1.6822,3.929,9.0497,72.5771,-0.0232,-0.0401,0.0582,0.0598
17:36:16:088,-1.4788,3.941,9.198,73.2116,-0.0134,-0.1147,0.0301,0.0613
17:36:16:107,-1.6654,3.9649,9.3033,72.0114,-0.0122,-0.1366,-0.0187,0.0626
17:36:16:126,-1.876,3.8931,9.2315,70.9166,0.0134,-0.0804,-0.0456,0.0632
17:36:16:146,-2.0291,3.9171,9.1837,72.7666,0.055,-0.0255,-0.0322,0.0637
17:36:16:169,-2.0219,3.8883,9.1023,73.6445,0.0745,-0.0316,-0.0126,0.0643
17:36:16:190,-1.9095,3.8333,8.8343,72.1392,0.0965,-0.0169,0.0155,0.0652
