Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:45:37:687,-3.4624,4.6181,8.1404,61.5024,-0.0794,0.4021,0.0155,-0.0384
16:45:37:688,-3.4624,4.6181,8.1404,62.9563,-0.0794,0.4021,0.0155,-0.0394
16:45:37:689,-2.9958,4.2018,8.4251,62.9628,-0.0794,0.4021,0.0155,-0.0389
16:45:37:689,-2.6991,4.0152,8.7338,64.4943,-0.2663,-0.4445,-0.1006,-0.0331
16:45:37:705,-2.5842,4.0008,8.8032,62.9323,-0.2089,-0.414,-0.092,-0.028
16:45:37:716,-2.7159,3.9769,8.5854,63.8791,-0.1307,-0.3419,-0.1214,-0.0256
16:45:37:737,-2.7637,4.0199,8.4754,63.0901,-0.0892,-0.2808,-0.1177,-0.0237
16:45:37:763,-2.7398,4.0128,8.4108,63.0611,-0.0806,-0.2344,-0.0811,-0.0219
16:45:37:775,-2.7278,3.9529,8.4682,65.91,-0.0806,-0.188,-0.0652,-0.0211
16:45:37:795,-2.8116,3.8955,8.4299,64.8321,-0.0892,-0.177,-0.0762,-0.0212
16:45:37:815,-2.8642,3.8668,8.3725,65.6139,-0.1124,-0.2197,-0.0872,-0.0213
16:45:37:835,-2.8163,3.8477,8.4778,64.5927,-0.1637,-0.2845,-0.0872,-0.0208
16:45:37:857,-2.7613,3.7304,8.6118,65.9101,-0.2101,-0.3126,-0.0652,-0.0204
16:45:37:875,-2.8187,3.6706,8.4634,65.0686,-0.2345,-0.2918,-0.0236,-0.0205
16:45:37:896,-2.7206,3.6993,8.3342,63.5456,-0.2822,-0.21,0.0399,-0.0206
16:45:37:915,-2.6082,3.7065,8.26,65.1357,-0.3421,-0.1366,0.0802,-0.0208
16:45:37:935,-2.5699,3.7065,7.9657,64.1084,-0.4325,-0.1733,0.0582,-0.0211
16:45:37:955,-2.4574,3.5916,8.1117,64.5536,-0.5669,-0.3077,0.0167,-0.0208
16:45:37:975,-2.2684,3.3811,8.9444,65.0162,-0.6964,-0.4274,-0.0126,-0.0203
16:45:37:995,-2.0937,3.0867,9.7771,66.7756,-0.7025,-0.5019,-0.0395,-0.0194
16:45:38:016,-2.2062,2.991,9.7795,66.1438,-0.518,-0.5288,-0.0713,-0.0181
