Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
16:54:50:633,480,-74,485,-98,121,-99,,,,
16:54:52:649,480,-74,485,-98,121,-99,,,,
16:54:54:665,480,-74,485,-98,121,-99,,,,
16:54:56:682,480,-74,485,-98,121,-99,,,,
16:54:58:699,480,-74,485,-98,121,-99,,,,
16:55:00:716,480,-74,485,-98,121,-99,,,,
16:55:02:732,480,-74,485,-98,121,-99,,,,
16:55:04:749,480,-74,485,-98,121,-99,,,,
16:55:06:766,480,-74,485,-98,121,-99,,,,
16:55:08:784,480,-74,485,-98,121,-99,,,,
16:55:10:816,480,-74,485,-98,121,-99,,,,
16:55:12:851,480,-74,485,-98,121,-99,,,,
16:55:14:833,480,-74,485,-98,121,-99,,,,
16:55:16:849,480,-74,485,-98,121,-99,,,,
16:55:18:865,480,-74,485,-98,121,-99,,,,
16:55:20:882,480,-74,485,-98,121,-99,,,,
16:55:22:899,480,-74,485,-98,121,-99,,,,
16:55:24:915,480,-74,485,-98,121,-99,,,,
16:55:26:933,480,-74,485,-98,121,-99,,,,
16:55:28:953,480,-74,485,-98,121,-99,,,,
16:55:30:965,480,-74,485,-98,121,-99,,,,
16:55:32:983,480,-74,485,-98,121,-99,,,,
16:55:35:002,480,-74,485,-98,121,-99,,,,
16:55:37:016,480,-74,485,-98,121,-99,,,,
16:55:39:032,480,-74,485,-98,121,-99,,,,
16:55:41:048,480,-74,485,-98,121,-99,,,,
16:55:43:066,480,-74,485,-98,121,-99,,,,
16:55:45:082,480,-74,485,-98,121,-99,,,,
16:55:47:099,480,-74,485,-98,121,-99,,,,
16:55:49:117,480,-74,485,-98,121,-99,,,,
16:55:51:134,480,-74,485,-98,121,-99,,,,
16:55:53:148,480,-74,485,-98,121,-99,,,,
16:55:55:165,480,-74,485,-98,121,-99,,,,
16:55:57:182,480,-74,485,-98,121,-99,,,,
16:55:59:200,480,-74,485,-98,121,-99,,,,
16:56:01:215,480,-74,485,-98,121,-99,,,,
16:56:03:235,480,-74,485,-98,121,-99,,,,
16:56:05:248,480,-74,485,-98,121,-99,,,,
16:56:07:266,480,-74,485,-98,121,-99,,,,
16:56:09:286,480,-74,485,-98,121,-99,,,,
16:56:11:300,480,-74,485,-98,121,-99,,,,
16:56:13:315,480,-74,485,-98,121,-99,,,,
16:56:15:333,480,-74,485,-98,121,-99,,,,
16:56:17:349,480,-74,485,-98,121,-99,,,,
16:56:19:365,480,-74,485,-98,121,-99,,,,
16:56:21:382,480,-74,485,-98,121,-99,,,,
16:56:23:399,480,-74,485,-98,121,-99,,,,
16:56:25:415,480,-74,485,-98,121,-99,,,,
16:56:27:432,480,-74,485,-98,121,-99,,,,
16:56:29:449,480,-74,485,-98,121,-99,,,,
16:56:31:470,480,-74,485,-98,121,-99,,,,
16:56:33:482,480,-74,485,-98,121,-99,,,,
16:56:35:500,480,-74,485,-98,121,-99,,,,
16:56:37:518,480,-74,485,-98,121,-99,,,,
