Time,Meg
16:23:48:357,81.0402
16:23:48:377,80.9767
16:23:48:409,80.9902
16:23:48:429,80.941
16:23:48:448,80.783
16:23:48:469,80.8244
16:23:48:489,80.8388
16:23:48:496,80.8607
16:23:48:516,81.0496
16:23:48:536,81.069
16:23:48:568,80.9914
16:23:48:592,80.8464
16:23:48:597,80.8919
16:23:48:619,80.6714
16:23:48:650,80.6679
16:23:48:657,80.8356
16:23:48:683,80.7924
16:23:48:698,80.7924
16:23:48:717,80.8676
16:23:48:740,81.0305
16:23:48:759,81.1193
16:23:48:783,81.4425
16:23:48:800,81.5896
16:23:48:819,81.4303
16:23:48:838,81.5603
16:23:48:866,81.716
16:23:48:879,81.819
16:23:48:899,81.9198
16:23:48:919,81.8908
16:23:48:939,81.9259
16:23:48:970,81.8992
16:23:48:984,82.0547
16:23:49:000,81.8784
16:23:49:020,81.9192
16:23:49:048,81.8954
16:23:49:066,81.8841
16:23:49:087,81.7017
16:23:49:103,81.4882
16:23:49:120,81.4164
16:23:49:142,81.2517
16:23:49:161,81.3437
16:23:49:182,81.2712
16:23:49:201,81.1856
16:23:49:222,81.2468
16:23:49:242,81.281
16:23:49:261,81.4534
16:23:49:283,81.5729
16:23:49:302,81.6842
16:23:49:326,81.6628
16:23:49:343,81.6943
16:23:49:363,81.7355
16:23:49:383,81.8724
16:23:49:404,82.0162
16:23:49:427,82.0554
16:23:49:443,81.9075
16:23:49:464,81.8756
16:23:49:484,81.8447
16:23:49:504,81.9794
16:23:49:526,82.0204
16:23:49:545,81.9319
16:23:49:565,81.89
16:23:49:585,81.7847
16:23:49:606,81.7491
16:23:49:626,81.8656
16:23:49:645,81.8858
16:23:49:665,81.7855
16:23:49:686,81.9446
16:23:49:705,82.0707
16:23:49:726,82.0361
16:23:49:746,82.0397
16:23:49:767,82.1671
16:23:49:787,82.1524
16:23:49:810,82.3254
16:23:49:828,82.3767
16:23:49:858,81.9012
16:23:49:939,81.9733
16:23:49:958,81.6115
16:23:49:978,81.5443
16:23:49:999,81.3871
16:23:50:019,81.6337
16:23:50:038,81.7507
16:23:50:060,81.8344
16:23:50:080,81.7329
16:23:50:100,81.734
16:23:50:161,82.0506
16:23:50:181,82.1017
16:23:50:201,82.0631
16:23:50:222,82.082
16:23:50:245,82.0287
16:23:50:261,81.9493
16:23:50:281,82.1225
16:23:50:302,82.1257
16:23:50:321,82.1199
16:23:50:434,82.1102
16:23:50:434,82.0165
