Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:58:59:045,0.7239,3.4634,9.2384,44.9032,-0.181,0.2598,-0.0628,288.3
16:58:59:045,0.5105,3.4752,9.3217,44.9588,-0.1405,0.1789,-0.0192,286.8618
16:58:59:049,0.4889,3.3467,9.1058,44.9632,-0.1459,-0.0437,0.0383,286.9445
16:58:59:068,0.7587,3.1841,8.7934,44.8371,-0.1767,-0.1363,0.083,286.9735
16:58:59:088,1.0244,3.2488,8.6757,44.7935,-0.1906,0.0277,0.0543,286.9243
16:58:59:108,1.0073,3.4325,8.7705,44.46,-0.1565,0.231,0.0351,286.8572
16:58:59:128,0.8582,3.5375,8.9264,44.8258,-0.0873,0.2374,0.0426,286.8213
16:58:59:148,0.6916,3.5542,8.7177,44.958,-0.0841,0.0458,0.0564,286.796
16:58:59:168,0.6428,3.3472,8.525,44.9586,-0.1224,0.0373,0.1341,286.7586
16:58:59:188,0.8901,3.2108,8.5692,45.19,-0.1448,0.0756,0.165,286.6787
16:58:59:208,0.9885,3.2188,8.7391,45.2842,-0.132,0.1544,0.1469,286.5242
16:58:59:228,0.9701,3.1088,8.8394,45.4373,-0.0575,0.1491,0.148,286.3481
16:58:59:248,1.1193,3.1631,8.8075,45.2749,0.0383,0.0884,0.1192,286.1893
16:58:59:268,1.1295,3.2634,8.6197,45.105,0.0777,0.049,0.0522,286.024
16:58:59:288,1.0095,3.4592,8.6481,45.0397,0.0245,0.0447,0.0234,285.9009
16:58:59:308,0.9796,3.664,8.8719,45.1332,-0.0617,0.0149,0.0224,285.8486
16:58:59:329,0.8697,3.7472,9.2618,45.1003,-0.099,-0.0447,0.0224,285.8261
16:58:59:349,0.9623,3.7563,9.8528,45.3241,-0.0277,-0.181,-0.0075,285.8086
16:58:59:369,0.9733,3.6057,10.1411,45.3156,0.0979,-0.3811,-0.0713,285.8027
16:58:59:388,0.9456,3.7275,10.1215,45.285,0.1533,-0.5717,-0.1129,285.8365
16:58:59:408,0.7823,3.6358,10.123,45.2022,0.0979,-0.5387,-0.1118,285.9336
16:58:59:428,0.5245,3.3539,10.5414,45.2806,0.1011,-0.33,-0.1352,286.0591
16:58:59:448,0.2998,3.0348,10.784,45.3636,0.2417,-0.2278,-0.1821,286.1931
16:58:59:469,0.4216,3.0053,10.8662,45.4129,0.5046,-0.2928,-0.363,286.3591
16:58:59:488,0.6266,3.0774,10.6491,45.5914,0.7889,-0.4706,-0.6707,286.59
16:58:59:508,0.731,4.0207,10.0643,45.7407,0.8858,-0.4791,-0.791,287.0367
16:58:59:528,0.5772,5.7047,9.8304,45.7282,0.5376,0.3758,-0.2055,287.809
16:58:59:549,-0.5016,4.7057,10.7475,45.9492,0.3002,0.7208,0.4205,288.5073
16:58:59:568,-1.2579,2.5445,11.1116,45.8408,0.2832,0.5398,0.7783,288.4892
16:58:59:588,-1.0044,1.658,10.7096,45.6215,0.3418,0.2129,0.9742,287.8285
16:58:59:608,-0.4567,1.4803,9.8742,45.7139,0.3471,0.0543,1.038,286.7875
16:58:59:629,-0.1346,1.4676,9.0462,45.8188,0.1703,-0.0224,0.9486,285.5444
16:58:59:648,0.217,1.7649,8.9136,46.1136,-0.0394,-0.1214,0.7016,284.2655
16:58:59:668,0.4305,2.2442,8.7603,46.4179,-0.0138,-0.1341,0.4653,283.1656
16:58:59:688,0.6422,2.7943,8.242,46.7427,0.1416,0.0373,0.2981,282.4056
16:58:59:708,0.7688,3.2855,7.7151,46.9535,0.1991,0.296,0.1629,281.9049
16:58:59:729,0.6358,3.4165,7.3858,47.1078,0.1906,0.4067,0.0458,281.5686
16:58:59:749,0.4463,3.4104,7.221,47.0619,0.2225,0.445,-0.0128,281.3909
16:58:59:769,0.3257,3.3372,7.0135,47.3389,0.3567,0.5195,0.0277,281.3404
16:58:59:789,0.1532,3.2671,6.7279,47.2612,0.4567,0.6271,0.1331,281.326
16:58:59:810,0.0241,3.3379,6.5899,47.1831,0.3652,0.6739,0.2097,281.2263
16:58:59:829,-0.0323,3.4498,6.9432,46.9083,0.1703,0.7538,0.2481,280.9984
16:58:59:849,-0.2122,3.2216,7.7798,46.8346,0.0021,0.7091,0.2683,280.7067
16:58:59:869,-0.0489,3.2681,8.4708,47.0019,-0.0724,0.4014,0.2417,280.3943
16:58:59:889,0.4936,3.9084,8.8767,47.0318,-0.1054,-0.0309,0.1043,280.0764
16:58:59:910,0.7084,4.4267,9.1174,47.3278,-0.0798,-0.2779,-0.1022,279.8279
16:58:59:933,0.4522,4.4662,9.3876,47.5661,0.0575,-0.2183,-0.2459,279.7807
16:58:59:949,0.2778,4.5949,9.5967,47.7221,0.2395,-0.066,-0.33,279.9738
16:58:59:968,0.2666,4.9965,9.665,47.7657,0.2821,-0.0703,-0.4152,280.3113
