Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:26:12:999,-1.538,1.911,9.5531,43.4401,-0.469,0.2479,0.1433,-0.062
17:26:12:999,-1.859,1.8221,9.828,43.1998,-0.3583,0.1756,0.1529,-0.0639
17:26:13:017,-2.046,1.829,10.007,43.124,-0.2178,0.0649,0.1943,-0.0698
17:26:13:036,-1.9451,1.784,9.981,43.1325,-0.1455,-0.0351,0.1997,-0.0746
17:26:13:057,-1.9841,1.6901,9.89,43.3461,-0.1774,-0.0595,0.2284,-0.0757
17:26:13:076,-2.0531,1.4651,10.343,43.4529,-0.1594,-0.051,0.2975,-0.0749
17:26:13:096,-1.79,1.326,10.728,43.3328,-0.0412,-0.0404,0.3178,-0.074
17:26:13:116,-1.593,1.35,10.52,43.2944,0.111,-0.0265,0.3125,-0.0712
17:26:13:136,-1.4981,1.425,10.106,43.3112,0.2174,-0.0947,0.2827,-0.0659
17:26:13:156,-1.3901,1.5851,9.615,43.2399,0.2419,-0.1277,0.2593,-0.0589
17:26:13:175,-1.344,1.755,9.701,43.4156,0.2163,-0.1702,0.256,-0.0499
17:26:13:195,-1.308,1.7981,10.007,43.5815,0.2546,-0.198,0.2964,-0.0398
17:26:13:215,-0.8651,1.6541,9.9551,43.6341,0.3514,-0.1735,0.2923,-0.0297
17:26:13:235,-0.473,1.697,9.519,43.8098,0.3909,-0.1819,0.2221,-0.019
17:26:13:255,-0.657,1.7861,9.162,43.6804,0.342,-0.2767,0.1572,-0.0065
17:26:13:275,-0.98,1.832,9.2171,43.5874,0.2802,-0.3586,0.1507,0.0054
17:26:13:294,-0.743,1.812,9.4931,43.5561,0.2344,-0.2894,0.155,0.0149
17:26:13:315,-0.423,1.8431,9.5411,43.4636,0.1578,-0.1458,0.1666,0.0235
17:26:13:334,-0.243,1.9031,9.5171,43.6028,0.0301,-0.0671,0.1837,0.0316
17:26:13:354,-0.257,1.958,9.3971,43.628,-0.1114,-0.0617,0.1943,0.0386
17:26:13:379,-0.2261,1.9541,9.371,43.5772,-0.203,-0.1405,0.1783,0.0443
17:26:13:394,0.041,1.949,9.5171,43.4679,-0.187,-0.2001,0.1188,0.0484
17:26:13:415,0.089,2.061,9.584,43.2677,-0.0954,-0.2032,0.0741,0.0526
17:26:13:434,-0.159,2.2601,9.591,43.0497,-0.0157,-0.1958,0.0837,0.0576
17:26:13:453,-0.2171,2.406,9.495,42.9251,0.044,-0.1819,0.1188,0.0632
17:26:13:479,-0.2861,2.3891,9.375,42.8467,0.0566,-0.183,0.1486,0.0693
17:26:13:493,-0.6071,2.27,9.383,42.8131,-0.0018,-0.133,0.1816,0.0752
17:26:13:513,-0.9161,2.081,9.591,42.8665,-0.0561,-0.0054,0.221,0.0789
17:26:13:533,-1.0451,2.0921,9.7151,42.9076,-0.0092,0.1596,0.2551,0.0787
17:26:13:555,-0.9881,2.277,9.7061,43.1439,0.1631,0.1841,0.2668,0.0768
17:26:13:576,-0.882,2.447,9.512,43.3691,0.3835,0.0415,0.2986,0.0762
17:26:13:596,-0.6161,2.624,9.3161,43.5462,0.5483,-0.0968,0.338,0.0789
17:26:13:614,-0.248,2.586,8.904,43.4644,0.5665,-0.0595,0.371,0.0857
17:26:13:634,0.098,2.478,8.478,43.1081,0.377,0.1064,0.3667,0.0949
17:26:13:653,0.3551,2.3441,8.372,42.8353,0.0685,0.216,0.3083,0.1034
17:26:13:674,0.5531,2.174,8.9441,42.5471,-0.1434,0.215,0.2124,0.1087
17:26:13:694,0.5051,2.4131,9.8261,42.5836,-0.1082,0.1713,0.1284,0.1093
17:26:13:713,0.089,2.9711,10.4741,42.6493,0.1397,0.1064,0.0986,0.108
17:26:13:737,-0.315,3.254,10.6301,42.4054,0.3802,0.0106,0.0676,0.1088
