Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:53:23:695,0.06,5.7461,8.291,61.0997,-0.3743,0.2353,0.272,0.0693
16:53:23:715,0.036,5.669,8.5931,61.345,-0.386,0.2086,0.2625,0.072
16:53:23:737,0.1421,5.3891,8.99,61.4375,-0.3073,0.1309,0.2315,0.0754
16:53:23:754,0.362,5.198,9.119,61.657,-0.1625,0.1033,0.2007,0.0799
16:53:23:775,0.5891,5.2721,8.786,61.7588,-0.0529,0.1044,0.1231,0.0868
16:53:23:795,0.5081,5.267,8.0681,61.49,-0.037,0.1011,0.0719,0.0967
16:53:23:814,0.434,5.282,7.386,61.328,-0.1317,0.1479,0.0337,0.107
16:53:23:836,0.3881,5.3681,6.9551,60.9689,-0.3031,0.3213,-0.01,0.1177
16:53:23:853,0.201,5.4131,7.659,60.7638,-0.3125,0.2767,-0.0707,0.1262
16:53:23:874,-0.384,5.516,7.6421,60.6883,-0.2721,0.199,-0.0675,0.1303
16:53:23:894,-0.8321,5.516,7.4741,60.5789,-0.2434,0.0905,0.007,0.1325
16:53:23:913,-1.0451,5.531,8.0561,60.5167,-0.121,-0.0043,0.1103,0.1333
16:53:23:935,-0.164,5.679,8.19,60.4043,0.0045,-0.0777,0.0837,0.136
16:53:23:953,0.572,5.94,8.061,60.4825,0.0993,-0.0074,-0.0377,0.1459
16:53:23:972,0.4241,6.005,7.7381,60.5524,0.1174,0.1437,-0.1515,0.1594
16:53:23:993,-0.047,6.026,7.745,60.4975,0.0993,0.2586,-0.2346,0.17
16:53:24:013,-0.537,5.997,8.018,60.3912,0.0844,0.3267,-0.3123,0.1759
16:53:24:034,-1.38,6.062,8.3,60.2482,0.0333,0.3745,-0.3453,0.177
16:53:24:052,-2.283,6.074,8.5781,60.1953,-0.0635,0.4843,-0.2898,0.1732
16:53:24:072,-3.183,6.1391,9.057,60.3481,-0.1358,0.6396,-0.1217,0.1648
16:53:24:091,-3.798,6.2801,9.792,60.32,-0.154,0.6406,0.0954,0.1531
16:53:24:112,-3.9521,6.479,10.304,60.1172,-0.1796,0.4778,0.3135,0.1411
16:53:24:133,-3.1541,6.486,10.6631,59.7647,-0.2562,0.3299,0.3997,0.1326
16:53:24:151,-2.508,6.194,11.214,59.3038,-0.2838,0.3651,0.4253,0.1287
16:53:24:179,-2.2901,5.528,12.107,59.2784,-0.0146,0.5108,0.4967,0.1244
16:53:24:192,-1.6721,4.31,12.2291,59.4244,0.558,0.4683,0.4764,0.1182
16:53:24:210,-1.32,3.558,10.379,59.4859,1.0017,0.1138,0.355,0.1138
16:53:24:231,-1.1741,3.302,7.367,59.6227,0.9879,-0.3022,0.2113,0.1158
16:53:24:250,-1.361,3.582,5.018,59.6263,0.558,-0.5332,0.1145,0.1257
16:53:24:270,-1.208,3.888,4.089,59.3401,-0.0487,-0.4385,0.0368,0.1417
16:53:24:290,-1.3061,3.9791,4.4,59.3643,-0.5701,-0.051,0.0698,0.1569
16:53:24:313,-1.179,3.701,5.645,59.3051,-0.8245,0.2139,0.1262,0.1613
16:53:24:330,-1.0549,3.7211,7.134,59.0353,-0.7276,0.1821,0.0943,0.1555
16:53:24:349,-1.292,4.0721,7.716,59.108,-0.4542,-0.0447,0.0294,0.1476
16:53:24:370,-1.569,4.3331,7.371,58.9763,-0.2487,-0.2757,-0.01,0.1438
16:53:24:391,-1.6961,4.3841,7.0031,58.8799,-0.1253,-0.3469,0.006,0.1444
16:53:24:409,-1.718,4.398,6.866,59.1598,-0.0561,-0.3171,0.0667,0.1471
16:53:24:433,-1.617,4.5941,6.816,59.1592,-0.0689,-0.3108,0.0656,0.1509
16:53:24:449,-1.5911,4.769,6.962,59.2452,-0.1275,-0.4639,0.0358,0.1558
16:53:24:471,-1.4231,4.853,7.3451,59.2402,-0.2254,-0.6801,0.0135,0.1609
16:53:24:489,-0.921,4.76,8.001,59.1297,-0.3147,-0.7162,-0.0323,0.166
16:53:24:512,-0.7121,4.932,8.978,59.0156,-0.2817,-0.5214,-0.0835,0.1701
16:53:24:531,-1.1171,5.21,9.8261,59.0972,-0.1317,-0.2661,-0.0716,0.1719
16:53:24:550,-1.6871,5.241,10.005,58.8416,-0.0337,0.1448,0.0602,0.1709
16:53:24:568,-2.249,4.848,9.7391,58.5593,-0.1199,0.4928,0.3007,0.1671
16:53:24:588,-2.039,5.246,10.161,58.4266,-0.2285,0.2234,0.3923,0.1591
16:53:24:608,-1.217,5.1791,10.874,58.1651,-0.2988,-0.0575,0.4093,0.1544
16:53:24:628,-0.432,5.243,11.75,58.2714,-0.2487,-0.0256,0.4019,0.1528
16:53:24:653,0.4241,5.004,11.846,58.4969,-0.2041,0.1458,0.2551,0.1531
16:53:24:676,0.467,4.671,11.135,58.7779,-0.4084,0.1181,-0.01,0.1542
16:53:24:688,0.015,4.41,11.4971,59.0182,-0.5478,0.0319,-0.1994,0.1529
16:53:24:708,-0.075,4.163,13.058,59.4322,-0.2274,-0.099,-0.3228,0.147
16:53:24:727,0.4961,3.2201,13.5701,59.6076,0.3642,-0.2724,-0.4697,0.1402
16:53:24:750,0.374,2.5331,12.2171,59.6105,0.8198,-0.3608,-0.5081,0.1365
16:53:24:767,-0.092,2.6891,10.086,59.5886,0.9114,-0.3927,-0.4027,0.1364
16:53:24:787,-0.293,3.311,8.09,59.5509,0.7261,-0.2225,-0.2718,0.1414
16:53:24:808,-0.4391,3.881,6.5171,59.3917,0.3664,0.117,-0.1452,0.152
16:53:24:828,-0.554,4.199,5.82,59.3404,0.0301,0.5034,-0.0675,0.1645
16:53:24:847,-0.7511,4.4051,5.928,59.5385,-0.0902,0.7769,-0.0175,0.1738
16:53:24:868,-0.5179,4.3331,6.438,59.7606,0.045,0.6896,-0.1026,0.178
16:53:24:888,-0.171,4.14,6.737,60.0504,0.3409,0.4268,-0.309,0.1808
16:53:24:906,-0.4781,3.756,6.344,60.1804,0.5686,0.1873,-0.5016,0.1849
16:53:24:928,-1.263,3.792,5.676,60.0741,0.5867,0.0777,-0.5538,0.1886
16:53:24:967,-1.7321,3.668,5.336,60.1137,0.4206,0.0393,-0.5314,0.1917
16:53:24:969,-2.063,3.407,5.435,60.3571,0.2014,0.0851,-0.375,0.1907
16:53:24:992,-2.139,3.3371,5.8631,60.7065,-0.0412,0.0958,-0.143,0.1844
16:53:25:010,-1.577,3.395,6.44,61.0578,-0.3392,0.0404,0.0209,0.1765
16:53:25:027,-1.2101,3.8381,7.235,61.1338,-0.5467,0.216,0.1666,0.1707
16:53:25:049,-0.9761,4.377,8.5421,61.0862,-0.5009,0.4971,0.2881,0.1659
16:53:25:067,-0.9161,5.21,9.416,61.2755,-0.3275,0.5672,0.2529,0.1619
16:53:25:085,-1.442,6.285,9.296,61.5211,-0.3455,0.513,0.1689,0.1618
16:53:25:109,-2.151,7.092,9.0761,61.7636,-0.7,0.7088,0.1453,0.1655
16:53:25:130,-3.324,7.0391,9.4211,61.9596,-1.214,1.3739,0.3029,0.166
16:53:25:146,-4.734,6.594,11.166,61.9134,-1.579,1.7794,0.6307,0.1539
16:53:25:166,-5.259,5.796,14.001,61.7454,-1.4417,1.4899,0.9542,0.1294
16:53:25:199,-4.074,3.567,16.079,61.6049,-0.5979,0.978,1.067,0.102
16:53:25:208,-2.8121,1.8221,16.601,61.5511,0.8209,0.3426,0.9287,0.0794
16:53:25:227,-2.7281,1.4681,13.9751,61.849,2.0138,-0.513,0.7158,0.0689
16:53:25:245,-2.987,1.566,9.383,62.1773,2.3331,-1.2579,0.4933,0.0714
16:53:25:266,-3.4151,2.4371,5.4011,62.7065,1.8254,-1.4015,0.3795,0.0822
16:53:25:287,-4.014,3.6131,3.234,63.2991,0.8656,-1.0398,0.4785,0.099
16:53:25:318,-3.6521,4.175,2.729,63.6744,-0.1401,-0.4874,0.67,0.1166
16:53:25:325,-2.261,4.0991,3.704,64.2159,-0.8799,0.0022,0.7531,0.1301
16:53:25:345,-1.146,3.759,5.2811,64.4555,-1.1395,0.4735,0.7605,0.1376
16:53:25:368,-0.947,3.7061,6.557,64.6947,-1.0032,0.6269,0.7904,0.1366
16:53:25:385,-0.8321,3.665,7.328,64.8673,-0.6478,0.2927,0.8201,0.1315
16:53:25:408,-0.401,3.5981,7.6541,65.0254,-0.1859,-0.165,0.7915,0.1293
16:53:25:426,-0.0131,3.5,7.532,65.2568,0.2036,-0.5023,0.6913,0.1339
16:53:25:448,0.086,3.7781,7.4171,65.3391,0.4302,-0.7343,0.5275,0.1442
16:53:25:466,0.2711,3.989,7.2041,65.5155,0.4781,-0.7865,0.3189,0.159
16:53:25:486,0.194,4.326,7.2011,65.7757,0.3429,-0.7354,0.1125,0.1754
16:53:25:505,-0.3221,4.7141,7.695,65.9878,0.1238,-0.5629,0.0496,0.1882
16:53:25:527,-0.4391,5.315,8.463,66.4529,-0.0965,-0.3373,0.0784,0.1946
16:53:25:546,-0.1571,6.1841,9.105,66.8412,-0.3296,-0.1628,0.0719,0.199
16:53:25:565,0.12,6.9551,9.7631,67.1216,-0.5424,-0.0287,0.0454,0.2038
16:53:25:587,0.189,7.6181,10.953,67.5747,-0.5936,0.0671,0.0422,0.2074
16:53:25:608,0.1151,8.258,12.287,67.6908,-0.4488,0.0276,0.0645,0.2082
16:53:25:625,1.0781,8.1641,12.974,67.9807,-0.3116,-0.232,-0.127,0.2088
16:53:25:644,2.8301,6.6701,12.782,68.3921,-0.4052,-0.3842,-0.74,0.2129
16:53:25:665,2.366,3.768,12.6821,68.2877,-0.5126,-0.1702,-1.3307,0.2147
16:53:25:702,-1.0901,2.0231,13.4531,68.3956,-0.2945,0.1096,-1.287,0.1976
16:53:25:705,-3.6281,1.073,13.4741,68.348,0.2025,0.2214,-0.7187,0.1635
16:53:25:725,-3.5831,0.8621,12.236,68.19,0.7176,0.0799,-0.1473,0.1282
16:53:25:746,-1.799,1.0871,10.0511,68.2382,1.0347,-0.2012,0.122,0.1038
16:53:25:765,-0.269,1.9781,7.838,68.3236,1.0731,-0.5088,0.1294,0.0973
16:53:25:787,1.121,3.0311,6.2801,68.5844,0.8613,-0.7428,-0.0994,0.112
16:53:25:808,2.222,3.7661,5.5811,69.0813,0.5026,-0.6608,-0.5059,0.1462
16:53:25:828,1.64,4.398,5.679,69.5596,0.2515,-0.2234,-0.7411,0.1839
16:53:25:848,0.5081,5.049,6.1121,69.8761,0.1642,0.15,-0.8145,0.2096
16:53:25:866,-0.32,5.55,6.572,70.0854,0.1759,0.1522,-0.8698,0.2239
16:53:25:886,-0.8651,5.952,7.2611,70.147,0.2845,-0.0148,-0.9347,0.2317
16:53:25:905,-1.4471,6.024,7.862,70.2971,0.4962,-0.1053,-0.9518,0.2361
16:53:25:925,-2.0771,5.9021,8.291,70.6689,0.7495,-0.2277,-0.8943,0.2373
16:53:25:953,-2.182,5.3411,8.6981,70.8284,1.0517,-0.4598,-0.8251,0.236
16:53:25:973,-1.988,4.688,8.8271,71.0579,1.3232,-0.6949,-0.8103,0.2339
16:53:25:986,-2.283,4.065,8.597,71.3805,1.4721,-0.8343,-0.771,0.2321
16:53:26:008,-3.2861,3.95,8.303,71.6788,1.5243,-0.7737,-0.5559,0.2285
16:53:26:028,-4.076,4.125,7.8551,71.8492,1.4413,-0.5768,-0.1909,0.2236
16:53:26:047,-4.275,4.5941,7.307,71.95,1.1976,-0.3002,0.2124,0.2198
16:53:26:067,-4.244,5.93,6.869,71.9147,0.857,-0.0074,0.6051,0.2199
16:53:26:088,-2.9411,7.293,6.3041,71.9747,0.3568,0.2054,0.8297,0.2282
16:53:26:105,-1.1621,8.3149,6.533,72.2174,-0.1774,0.346,0.7744,0.2454
16:53:26:124,-0.423,8.744,7.661,72.2992,-0.5254,0.4715,0.6413,0.2626
16:53:26:145,-0.794,8.394,9.404,72.6936,-0.485,0.6044,0.604,0.2703
16:53:26:166,-1.4741,7.76,10.965,72.9955,-0.0465,0.4971,0.6328,0.2661
16:53:26:185,-1.007,6.74,11.193,73.2216,0.5367,0.0085,0.538,0.257
16:53:26:210,-0.717,5.861,9.591,73.5322,0.9826,-0.3703,0.3402,0.2529
16:53:26:230,-1.809,5.277,7.2131,73.691,0.9943,-0.5629,0.3029,0.2551
16:53:26:246,-2.9321,4.6781,5.427,73.736,0.7644,-0.3821,0.4817,0.2571
16:53:26:265,-3.389,4.374,4.154,74.1387,0.2472,-0.2661,0.7978,0.2547
16:53:26:289,-2.261,4.0391,4.0151,74.5394,-0.2593,-0.1266,1.0852,0.2506
16:53:26:307,-0.8201,4.3451,4.587,74.9891,-0.5712,0.0234,1.3054,0.2499
16:53:26:326,1.001,5.073,5.667,75.1722,-0.5797,0.0341,1.4076,0.256
16:53:26:346,3.1511,6.105,6.897,75.1964,-0.2126,-0.0085,1.2958,0.2695
16:53:26:367,5.382,6.828,7.7021,75.4413,0.309,-0.463,0.8797,0.2896
16:53:26:385,6.807,7.247,7.362,75.4892,0.7102,-1.0025,0.223,0.3164
16:53:26:408,5.837,7.3451,6.39,75.7704,0.8016,-1.0813,-0.1899,0.35
16:53:26:426,4.221,7.3361,6.414,76.1939,0.7197,-0.9354,-0.309,0.3797
16:53:26:446,3.627,6.989,6.873,76.3439,0.6368,-0.7695,-0.3889,0.3976
16:53:26:470,2.9261,7.089,7.74,76.5391,0.7644,-0.7706,-0.4304,0.4048
16:53:26:485,3.185,6.8621,8.66,76.6248,1.1209,-1.0972,-0.5602,0.4046
16:53:26:510,2.979,6.9551,8.049,76.6459,1.32,-1.2717,-0.6262,0.4052
16:53:26:526,2.7941,7.293,7.395,76.6779,1.3784,-1.2515,-0.656,0.4116
16:53:26:547,1.889,7.836,6.081,76.75,1.3093,-0.9206,-0.6698,0.422
16:53:26:565,-0.1331,9.261,4.518,76.9528,1.1092,-0.5629,-0.5793,0.4358
16:53:26:587,-1.071,10.257,3.56,77.0507,0.725,-0.7024,-0.474,0.4511
16:53:26:614,-0.147,10.5371,3.617,77.2504,0.3345,-1.0632,-0.5251,0.4657
16:53:26:628,1.523,9.594,3.888,77.633,-0.1423,-1.393,-0.672,0.479
16:53:26:645,2.825,8.6051,4.635,77.7492,-0.7989,-1.4505,-0.7997,0.4893
16:53:26:667,3.0791,7.9151,6.675,77.7968,-1.1949,-0.9769,-0.7454,0.4893
16:53:26:689,3.158,7.1321,9.359,77.7945,-0.9735,-0.529,-0.5889,0.472
16:53:26:709,3.357,6.89,11.327,77.7676,-0.2178,-0.7257,-0.5379,0.4434
16:53:26:728,3.525,7.458,10.1321,77.8383,0.4632,-1.1483,-0.5505,0.42
16:53:26:746,4.0781,7.094,7.101,77.8671,0.7452,-1.2951,-0.6634,0.4159
16:53:26:766,3.489,7.1681,5.087,78.0493,0.8101,-1.1887,-0.8081,0.4291
16:53:26:788,1.9751,7.479,4.089,78.0778,0.8123,-1.0568,-0.9028,0.4491
16:53:26:805,0.7421,7.044,2.909,78.2223,0.7091,-0.8811,-0.9369,0.4689
16:53:26:825,-0.813,6.74,1.886,78.37,0.3835,-0.747,-0.8529,0.4893
16:53:26:847,-1.826,5.952,2.353,78.413,0.128,-0.5885,-0.5974,0.5041
