Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
16:44:59:903,473,-108.0,471,,15,-133.0,322,,124,
16:45:00:871,473,,471,,15,,322,,124,
16:45:01:872,473,,471,,15,,322,,124,
16:45:02:872,473,,471,,15,,322,,124,
16:45:03:872,473,,471,,15,,322,,124,
16:45:04:873,473,,471,,15,,322,,124,
16:45:05:875,473,-97.0,471,-83.0,15,,322,,124,
16:45:06:872,473,,471,,15,,322,,124,
16:45:07:874,473,,471,-87.0,15,,322,,124,
16:45:08:872,473,,471,-87.0,15,,322,,124,
16:45:09:871,473,,471,-87.0,15,,322,,124,
16:45:10:873,473,,471,-87.0,15,,322,,124,
16:45:11:871,473,,471,-87.0,15,,322,,124,
16:45:12:872,473,,471,,15,,322,,124,
16:45:13:871,473,,471,,15,,322,,124,
16:45:14:871,473,,471,,15,,322,,124,
16:45:15:870,473,,471,,15,,322,,124,
16:45:16:873,473,,471,,15,,322,,124,
16:45:17:871,473,-82.0,471,,15,,322,,124,
16:45:18:872,473,-80.0,471,,15,,322,,124,
16:45:19:873,473,-80.0,471,,15,,322,,124,
16:45:20:871,473,-64.0,471,,15,,322,,124,
16:45:21:872,473,-64.0,471,,15,,322,,124,
16:45:22:872,473,-65.0,471,,15,-119.0,322,,124,-130.0
16:45:23:874,473,-65.0,471,,15,-119.0,322,,124,-130.0
16:45:24:875,473,-65.0,471,,15,-119.0,322,,124,-130.0
16:45:25:876,473,-66.0,471,,15,-129.0,322,,124,
16:45:26:871,473,-66.0,471,,15,-129.0,322,,124,
16:45:27:874,473,-66.0,471,,15,-129.0,322,,124,
16:45:28:871,473,-66.0,471,,15,-129.0,322,,124,
16:45:29:871,473,-66.0,471,,15,-129.0,322,,124,
16:45:30:873,473,-66.0,471,,15,-129.0,322,,124,
16:45:31:871,473,-66.0,471,,15,-129.0,322,,124,
16:45:32:871,473,-66.0,471,,15,-129.0,322,,124,
16:45:33:872,473,-76.0,471,,15,-128.0,322,,124,
16:45:34:872,473,-76.0,471,,15,-128.0,322,,124,
16:45:35:872,473,-76.0,471,,15,-128.0,322,,124,
16:45:36:873,473,-76.0,471,,15,-128.0,322,,124,
16:45:37:871,473,-76.0,471,,15,-128.0,322,,124,
16:45:38:871,473,-76.0,471,,15,-128.0,322,,124,
16:45:39:876,473,-76.0,471,,15,-128.0,322,,124,
16:45:40:872,473,,471,,15,,322,,124,
16:45:41:873,473,,471,,15,,322,,124,
16:45:42:874,473,,471,,15,,322,,124,
16:45:43:871,473,,471,,15,,322,,124,
16:45:44:874,473,,471,,15,,322,,124,
16:45:45:874,473,-80.0,471,-81.0,15,,322,,124,
16:45:46:873,473,-80.0,471,-81.0,15,,322,,124,
16:45:47:871,473,-81.0,471,-86.0,15,,322,,124,
16:45:48:871,473,-81.0,471,-86.0,15,,322,,124,
16:45:49:872,473,-81.0,471,-86.0,15,,322,,124,
16:45:50:872,473,,471,,15,,322,,124,
16:45:51:871,473,,471,,15,,322,,124,
16:45:52:875,473,,471,,15,,322,,124,
16:45:53:873,473,,471,,15,,322,,124,
16:45:54:871,473,,471,,15,,322,,124,
16:45:55:872,473,,471,,15,,322,,124,
16:45:56:873,473,,471,,15,,322,,124,
16:45:57:872,473,,471,,15,,322,,124,
16:45:58:871,473,,471,,15,,322,,124,
16:45:59:875,473,,471,,15,,322,,124,
16:46:00:872,473,,471,,15,,322,,124,
16:46:01:871,473,,471,,15,,322,,124,
16:46:02:872,473,,471,,15,,322,,124,
16:46:03:871,473,,471,,15,,322,,124,
16:46:04:872,473,,471,,15,,322,,124,
16:46:05:871,473,-78.0,471,,15,,322,,124,
16:46:06:872,473,-78.0,471,,15,,322,,124,
16:46:07:872,473,-80.0,471,,15,,322,,124,
16:46:08:871,473,-80.0,471,,15,,322,,124,
16:46:09:872,473,-84.0,471,,15,,322,,124,
16:46:10:872,473,-84.0,471,,15,,322,,124,
16:46:11:871,473,-84.0,471,,15,,322,,124,
16:46:12:871,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:13:876,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:14:875,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:15:873,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:16:875,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:17:871,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:18:873,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:19:872,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:20:872,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:21:873,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:22:873,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:23:871,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:24:872,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:25:870,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:26:872,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:27:875,473,-84.0,471,-73.0,15,-123.0,322,,124,
16:46:28:871,473,,471,,15,,322,,124,
16:46:29:872,473,,471,,15,,322,,124,
16:46:30:873,473,,471,,15,,322,,124,
16:46:31:872,473,,471,,15,,322,,124,
16:46:32:876,473,,471,,15,,322,,124,
16:46:33:872,473,,471,,15,,322,,124,
16:46:34:875,473,,471,,15,,322,,124,
16:46:35:874,473,,471,,15,,322,,124,
16:46:36:872,473,,471,,15,,322,,124,
16:46:37:872,473,-114.0,471,,15,,322,,124,
16:46:38:872,473,-114.0,471,,15,,322,,124,
16:46:39:871,473,-119.0,471,,15,,322,,124,
16:46:40:872,473,-119.0,471,,15,,322,,124,
16:46:41:873,473,-119.0,471,,15,,322,,124,
16:46:42:871,473,,471,,15,,322,,124,
16:46:43:873,473,,471,,15,,322,,124,
16:46:44:874,473,,471,,15,,322,,124,
16:46:45:874,473,,471,-80.0,15,,322,,124,
16:46:46:872,473,,471,-80.0,15,,322,,124,
16:46:47:872,473,,471,-80.0,15,,322,,124,
16:46:48:872,473,,471,,15,,322,,124,
16:46:49:872,473,,471,-75.0,15,,322,,124,
16:46:50:872,473,,471,-75.0,15,,322,,124,
16:46:51:871,473,,471,-72.0,15,,322,,124,
16:46:52:873,473,,471,-72.0,15,,322,,124,
16:46:53:872,473,,471,-75.0,15,,322,,124,
16:46:54:873,473,,471,,15,,322,,124,
16:46:55:873,473,,471,,15,,322,,124,
16:46:56:871,473,,471,,15,,322,,124,
16:46:57:871,473,,471,,15,,322,,124,
16:46:58:875,473,,471,,15,,322,,124,
16:46:59:873,473,,471,,15,,322,,124,
16:47:00:872,473,,471,,15,,322,,124,
16:47:01:875,473,,471,,15,,322,,124,
16:47:02:871,473,,471,,15,,322,,124,
16:47:03:871,473,,471,,15,,322,,124,
16:47:04:871,473,,471,,15,,322,,124,
16:47:05:870,473,,471,,15,,322,,124,
16:47:06:871,473,,471,,15,,322,,124,
16:47:07:871,473,,471,,15,,322,,124,
16:47:08:871,473,,471,,15,,322,,124,
16:47:09:872,473,,471,,15,,322,,124,
16:47:10:871,473,,471,,15,,322,,124,
16:47:11:872,473,,471,,15,,322,,124,
16:47:12:878,473,,471,,15,,322,,124,
16:47:13:874,473,-114.0,471,-90.0,15,,322,,124,
16:47:14:893,473,-114.0,471,-90.0,15,,322,,124,
16:47:15:873,473,-110.0,471,-89.0,15,,322,,124,
16:47:16:872,473,-110.0,471,-89.0,15,,322,,124,
16:47:17:872,473,-113.0,471,-85.0,15,,322,,124,
16:47:18:873,473,-113.0,471,-85.0,15,,322,,124,
16:47:19:871,473,-113.0,471,-85.0,15,,322,,124,
16:47:20:873,473,-113.0,471,-85.0,15,,322,,124,
16:47:21:871,473,,471,,15,,322,,124,
16:47:22:872,473,,471,,15,,322,,124,
16:47:23:872,473,,471,,15,,322,,124,
16:47:24:871,473,,471,,15,,322,,124,
16:47:25:871,473,,471,,15,,322,,124,
16:47:26:876,473,,471,,15,,322,,124,
16:47:27:871,473,,471,,15,,322,,124,
16:47:28:876,473,,471,,15,,322,,124,
16:47:29:874,473,,471,,15,,322,,124,
16:47:30:874,473,,471,-80.0,15,,322,,124,
16:47:31:875,473,,471,-80.0,15,,322,,124,
16:47:32:874,473,,471,-80.0,15,,322,,124,
16:47:33:874,473,,471,-80.0,15,,322,,124,
16:47:34:872,473,,471,-84.0,15,,322,,124,
16:47:35:872,473,,471,-84.0,15,,322,,124,
16:47:36:872,473,,471,-84.0,15,,322,,124,
16:47:37:872,473,,471,-84.0,15,,322,,124,
16:47:38:872,473,,471,-84.0,15,,322,,124,
16:47:39:873,473,-109.0,471,-86.0,15,-130.0,322,,124,-125.0
16:47:40:873,473,,471,-86.0,15,,322,,124,
16:47:41:872,473,,471,-86.0,15,,322,,124,
16:47:42:872,473,,471,-86.0,15,,322,,124,
16:47:43:874,473,,471,-86.0,15,,322,,124,
16:47:44:872,473,,471,-86.0,15,,322,,124,
16:47:45:870,473,,471,-86.0,15,,322,,124,
16:47:46:874,473,,471,-86.0,15,,322,,124,
16:47:47:871,473,,471,-86.0,15,,322,,124,
16:47:48:876,473,,471,-86.0,15,,322,,124,
16:47:49:872,473,,471,-86.0,15,,322,,124,
16:47:50:873,473,,471,-86.0,15,,322,,124,
